time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,EMA,Up Trend,Down Trend,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1751270580,179.6,180.35,178,178.6,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25510.08863578356,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,178.2095908560796,NaN,NaN,168.01686750959922,NaN,46.86979113699264,43.47294737027439,-25.53191489361702,-61.57989228007184
1751270640,177.85,180.35,177.35,179.9,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25510.233806310614,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,178.58523733250635,NaN,NaN,168.01686750959922,NaN,53.68341462067207,49.131736553865544,-14.468085106382881,-57.84671532846713
1751270700,179.25,180.9,176.15,176.15,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25510.329580521786,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,178.04407348083828,NaN,NaN,168.01686750959922,NaN,41.381974089392465,47.31172661568573,-46.38297872340416,-71.53284671532843
1751270760,176.4,177.85,175.35,177.6,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25510.66338295656,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,177.94539048509642,NaN,NaN,168.01686750959922,NaN,39.28828930761782,44.78455933922746,-34.78260869565217,-66.24087591240877
1751270820,177.15,183.1,177,183.1,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25510.38046008699,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,179.0908592661861,NaN,NaN,168.01686750959922,NaN,51.67243603392191,44.11423314364407,0,-46.16788321167884
1751270880,183.8,187.4,183.2,183.9,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25509.407902576117,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,180.15955720703363,NaN,NaN,171.33648383196686,NaN,78.42950829152564,56.4634112110218,-26.51515151515148,-43.248175182481724
1751270940,184,187.25,184,186.15,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25508.3444147541,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,181.4907667165817,NaN,NaN,172.05283544877017,NaN,100,76.70064810848253,-9.469696969696958,-37.065637065637034
1751271000,186.05,186.5,181.6,181.6,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25507.83261290984,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,181.51504077956355,NaN,NaN,172.05283544877017,NaN,83.21591543308755,87.21514124153775,-48.1327800829876,-54.63320463320464
1751271060,181.85,183.75,178.95,183.4,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25507.59728629611,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,181.9339206063272,NaN,NaN,172.05283544877017,NaN,69.09074168226199,84.10221903844986,-33.195020746887934,-47.68339768339766
1751271120,183.3,186.15,182.85,186.15,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25507.035125509097,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,182.8708271382545,NaN,NaN,172.05283544877017,NaN,63.90180407968169,72.06948706501042,-10.37344398340248,-37.065637065637034
1751271180,186,187.4,182.6,182.8,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25506.67448482046,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,182.85508777419795,NaN,NaN,172.05283544877017,NaN,60.6938589390932,64.56213490034563,-38.174273858921076,-43.32603938730845
1751271240,183,184.3,182.5,184.15,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25506.277674217905,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,183.1428460465984,NaN,NaN,172.05283544877017,NaN,59.54147914387844,61.379047387551104,-26.97095435684645,-25.906735751295322
1751271300,185.8,186.9,184.15,186.15,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25505.742964940666,25499.65490154279,NaN,NaN,NaN,NaN,NaN,NaN,183.81110248068765,NaN,NaN,173.30028099872985,NaN,56.343072355449216,58.859470146140275,-12.019230769230763,-7.122507122507118
1751271360,186.1,188.65,185.35,188.65,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25504.562594323084,NaN,25513.89844619763,NaN,NaN,NaN,NaN,NaN,184.88641304053485,NaN,NaN,175.00775289885686,NaN,76.17297070099697,64.01917406677487,0,0
1751271420,189.4,190,184.3,184.7,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25503.7485200327,NaN,25510.841101577866,NaN,NaN,NaN,NaN,NaN,184.844987920416,NaN,NaN,175.00775289885686,NaN,72.68037802633275,68.39880702759297,-47.96380090497743,-26.30272952853603
1751271480,184.55,190,184.55,189.2,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25502.773705028612,NaN,25510.841101577866,NaN,NaN,NaN,NaN,NaN,185.81276838254578,NaN,NaN,175.00775289885686,NaN,77.20667048820359,75.35333973851108,-7.239819004524982,-3.97022332506209
1751271540,189.9,196,188,194.5,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25500.783241900037,NaN,25507.639792278074,NaN,NaN,NaN,NaN,NaN,187.7432642975356,NaN,NaN,178.00105186326667,NaN,77.36880185015679,75.75195012156435,-8.797653958944275,-5.736137667304014
1751271600,194.1,195.45,191.4,192.75,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25498.86658666253,NaN,25502.855813050264,NaN,NaN,NaN,NaN,NaN,188.85587223141658,NaN,NaN,179.61094667694002,NaN,87.38011330685345,80.65186188173793,-24.074074074074073,-12.428298279158698
1751271660,193.35,199.8,192.3,195.2,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25496.983263329716,NaN,25501.00773174524,NaN,NaN,NaN,NaN,NaN,190.2656784022129,NaN,NaN,181.36735200924602,NaN,89.72958305515937,84.8261660707232,-26.589595375722656,-15.358931552587713
1751271720,195.2,197.85,195,196.1,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25495.147855413503,NaN,25499.139458570713,NaN,NaN,NaN,NaN,NaN,191.56219431283225,NaN,NaN,182.3556168083214,NaN,89.72958305515938,88.94642647239073,-21.387283236994303,-12.353923205342287
1751271780,197.5,205,197,197.05,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25493.123123486814,NaN,25495.44301271364,NaN,NaN,NaN,NaN,NaN,192.78170668775843,NaN,NaN,185.66755512748927,NaN,98.48841781916724,92.64919464316199,-38.129496402877656,-22.61735419630153
1751271840,197,197.5,188.35,191.45,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25492.25148305096,NaN,25495.44301271364,NaN,NaN,NaN,NaN,NaN,192.48577186825656,NaN,NaN,185.66755512748927,NaN,73.29222477752431,87.17007521728362,-65.45893719806773,-38.54907539118068
1751271900,191.95,194.05,190.95,194.05,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25491.32004766959,NaN,25495.44301271364,NaN,NaN,NaN,NaN,NaN,192.8333781197551,NaN,NaN,185.66755512748927,NaN,54.71621057821654,75.4989510583027,-52.89855072463766,-31.375358166189073
1751271960,194,197.15,194,196.65,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25490.24254171089,NaN,25495.44301271364,NaN,NaN,NaN,NaN,NaN,193.6815163153651,NaN,NaN,185.66755512748927,NaN,43.802377459066356,57.27027093826906,-40.83129584352078,-27.110389610389582
1751272020,197.35,198.7,190.8,190.8,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25489.774723997027,NaN,25495.44301271364,NaN,NaN,NaN,NaN,NaN,193.04117935639508,NaN,NaN,185.66755512748927,NaN,37.17681934820873,45.23180246183054,-83.52941176470581,-46.10389610389605
1751272080,191.05,191.05,182,183.6,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25490.8528834974,25472.476232422723,NaN,NaN,NaN,NaN,NaN,NaN,190.94313949941838,NaN,NaN,NaN,203.67106987276887,22.41950021418316,34.46623234048607,-93.04347826086959,-69.48051948051948
1751272140,183.35,184.45,181.35,181.35,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25491.965023060224,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,188.81133072176985,NaN,NaN,NaN,199.26146288549197,9.473903143468002e-15,19.865439854130624,-100,-79.76391231028668
1751272200,182.6,188,182.4,187.55,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25492.456895177696,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,188.531035005821,NaN,NaN,NaN,199.26146288549197,10.53861502585021,10.98603841334446,-73.78435517970395,-58.85328836424953
1751272260,188,194,187.6,194,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25492.068533280486,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,189.746360560083,NaN,NaN,NaN,199.26146288549197,30.109416841790118,13.549343955880113,-46.511627906976734,-37.09949409780775
1751272320,193.75,199.35,192.1,197.65,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25490.891216620425,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,191.50272488006456,NaN,NaN,NaN,199.26146288549197,54.16197368180968,31.603335183150005,-9.44444444444438,-24.789207419898794
1751272380,197.1,197.1,193.65,194.45,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25490.37356454287,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,192.1576749067169,NaN,NaN,NaN,199.26146288549197,62.192775026036514,48.82138851654543,-27.222222222222253,-35.58178752107929
1751272440,196.25,198.45,195.2,197.2,139.45,126.07499999999999,152.825,174.59999999999997,236.49999999999994,271.6499999999999,333.5499999999999,77.54999999999998,42.39999999999999,-19.500000000000014,-54.650000000000006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,201.35,104.3,NaN,NaN,NaN,NaN,25489.908118975014,25479.293609180448,NaN,NaN,NaN,NaN,NaN,NaN,193.27819159411314,NaN,NaN,NaN,199.26146288549197,64.71804355265427,60.35759742016682,-11.944444444444477,-27.857142857142897
