datetime,time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,EMA,Up Trend,Down Trend,K,D,%R,%R.1,CPR_CP,CPR_BC,CPR_TC,CPR_R1,CPR_R2,CPR_R3,CPR_S1,CPR_S2,CPR_S3,CPR_Prev_High,CPR_Prev_Low,ST_Up_Trend_10_3.0,ST_Down_Trend_10_3.0,Williams_R_9,Williams_R_28,Stoch_RSI_K_3_3_14_14,Stoch_RSI_D_3_3_14_14,EMA_9,EMA_15,EMA_21,CPR_Width,CPR_Width_Pct,Rolling_25th,Rolling_75th,CPR_Classification
2025-06-09 06:49:00,1749451740,25116.0,25118.2,25115.05,25116.05,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25113.660299108044,,25121.62560141005,75.38049658799437,70.92393623741428,-33.33333333334888,-15.902140672794102,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-33.33333333334888,-15.902140672794102,75.38136380946274,70.9247521981139,25114.512098649127,25113.660299110234,25113.21170831736,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:50:00,1749451800,25116.1,25117.75,25107.75,25107.75,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.92151171953,,25121.62560141005,56.75865452335353,67.81880610004994,-100.0,-66.66666666666667,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-100.0,-66.66666666666667,56.75917534840787,67.8195355056617,25113.159678919303,25112.921511721455,25112.715189379414,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:51:00,1749451860,25107.25,25109.65,25104.95,25106.3,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.0938227546,,25121.62560141005,29.429140602595684,53.85609723798118,-90.145985401471,-75.53516819572192,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-90.145985401471,-75.53516819572192,29.429409113413247,53.85664942376128,25111.787743135443,25112.093822756273,25112.13199034493,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:52:00,1749451920,25106.85,25112.05,25106.85,25111.0,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25111.95709491027,,25121.62560141005,15.92967563420168,34.03915692005028,-55.83941605840182,-46.788990825690725,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-55.83941605840182,-46.788990825690725,15.929843605553296,34.03947602245814,25111.63019450836,25111.95709491174,25112.029082131747,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:53:00,1749451980,25110.75,25114.5,25110.65,25113.9,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.199958046487,,25121.62560141005,40.17270726489431,28.510507833897204,-32.45283018867375,-29.05198776758022,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-32.45283018867375,-29.05198776758022,40.17312176497555,28.510791494647364,25112.084155606688,25112.19995804777,25112.199165574315,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:54:00,1749452040,25112.9,25114.25,25109.3,25109.3,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25111.83746329068,,25121.62560141005,51.88120337603901,35.99452875837832,-67.1698113207657,-57.18654434251336,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-67.1698113207657,-57.18654434251336,51.88182924509568,35.994931538541515,25111.527324485352,25111.8374632918,25111.935605067556,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:55:00,1749452100,25109.55,25113.45,25108.75,25112.2,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25111.882780379343,,25121.62560141005,55.73646378467996,49.26345814187107,-45.283018867924525,-39.449541284402855,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-45.283018867924525,-39.449541284402855,55.73719769207876,49.26404956738333,25111.661859588283,25111.882780380325,25111.959640970505,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:56:00,1749452160,25112.1,25115.0,25110.75,25114.4,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.197432831927,,25121.62560141005,56.97884808414318,54.865505081620704,-28.679245283013376,-25.99388379204546,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-28.679245283013376,-25.99388379204546,56.9796543856124,54.86622710759561,25112.20948767063,25112.197432832785,25112.18149179137,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:57:00,1749452220,25113.9,25115.9,25111.1,25111.1,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.060253727937,,25121.62560141005,61.81381756693579,58.17637647858629,-53.58490566039383,-46.17737003059268,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-53.58490566039383,-46.17737003059268,61.81470643343878,58.17718617037665,25111.987590136505,25112.060253728687,25112.08317435579,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:58:00,1749452280,25111.45,25116.5,25109.95,25115.45,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.48397201194,,25121.62560141005,71.33117736398636,63.37461433835509,-17.968749999995335,-19.571865443426912,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-17.968749999995335,-19.571865443426912,71.33209274833632,63.3754845224625,25112.680072109204,25112.483972012604,25112.389249414355,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 06:59:00,1749452340,25116.2,25118.75,25114.65,25116.65,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25113.00472551045,,25121.62560141005,78.11706563779296,70.42068685623836,-15.217391304338085,-12.7659574467991,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-15.217391304338085,-12.7659574467991,78.11797415946545,70.42159111374684,25113.474057687366,25113.00472551103,25112.776590376685,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:00:00,1749452400,25116.4,25119.85,25114.5,25116.8,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25113.47913482165,,25121.62560141005,94.229886198768,81.2260430668491,-23.461538461532864,-18.373493975900843,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-23.461538461532864,-18.373493975900843,94.23081404812142,81.22696031864106,25114.139246149894,25113.479134822148,25113.142354887896,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:01:00,1749452460,25117.05,25119.4,25115.1,25117.85,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25114.02549296894,,25121.62560141005,98.26092369220812,90.20262517625636,-18.01801801802038,-12.048192771085391,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-18.01801801802038,-12.048192771085391,98.26154901402089,90.20344574053593,25114.88139691992,25114.02549296938,25113.57032262536,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:02:00,1749452520,25118.3,25121.75,25117.6,25119.45,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25114.703556347824,,25121.62560141005,99.322952821579,97.27125423751836,-17.692307692302094,-12.4324324324285,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.07,-17.692307692302094,-12.4324324324285,99.3232660832692,97.2718763818038,25115.795117535938,25114.70355634821,25114.10483875033,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:03:00,1749452580,25119.75,25125.1,25118.4,25123.7,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25115.828111804345,25106.78628545962,,100.0,99.1946255045957,-8.562691131485883,-6.947890818848481,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25106.795,,-8.562691131485883,-6.947890818848481,100.0,99.19493836576336,25117.37609402875,25115.828111804683,25114.977126136662,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:04:00,1749452640,25123.2,25127.1,25122.45,25125.2,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25116.999597828803,25109.91265691366,,100.0,99.77431760719298,-11.078717201154864,-8.577878103828462,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25109.910000000003,,-11.078717201154864,-8.577878103828462,100.0,99.7744220277564,25118.940875223,25116.9995978291,25115.906478306057,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:05:00,1749452700,25125.15,25127.6,25124.35,25124.8,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25117.9746481002,25111.62389122229,,98.60952049327152,99.5365068310905,-15.864022662887358,-12.362030905075242,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-15.864022662887358,-12.362030905075242,98.60952629957,99.53650876652334,25120.1127001784,25117.974648100462,25116.714980278233,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:06:00,1749452760,25125.05,25127.85,25123.75,25123.75,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25118.69656708767,25111.654002100066,,93.47401551540412,97.36117866955856,-22.90502793295556,-17.90393013099972,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-22.90502793295556,-17.90393013099972,93.47404308593532,97.36118979516844,25120.84016014272,25118.696567087904,25117.354527525666,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:07:00,1749452820,25123.55,25124.4,25121.2,25121.2,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.00949620172,25111.654002100066,,79.67655132097342,90.58669577654967,-49.812734082386086,-29.039301310036905,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-49.812734082386086,-29.039301310036905,79.67663935129353,90.58673624559962,25120.91212811418,25119.00949620192,25117.70411593242,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:08:00,1749452880,25121.25,25123.0,25119.6,25120.55,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.2020591765,25111.654002100066,,62.81009425246174,78.65355369627976,-54.681647940075415,-31.877729257641786,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-54.681647940075415,-31.877729257641786,62.81023126623131,78.65363790115339,25120.839702491347,25119.20205917668,25117.96283266584,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:09:00,1749452940,25120.5,25124.15,25119.25,25122.3,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.58930177944,25111.654002100066,,54.7088876331128,65.73184440218266,-43.52941176470018,-24.23580786026114,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-43.52941176470018,-24.23580786026114,54.709050858159856,65.73197382522824,25121.13176199308,25119.58930177959,25118.35712060531,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:10:00,1749453000,25122.45,25123.05,25118.9,25120.15,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.659389057008,25111.654002100066,,46.94108241540437,54.82002143365963,-75.1219512194838,-33.624454148462114,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-75.1219512194838,-33.624454148462114,46.94126074572258,54.82018095670458,25120.935409594465,25119.659389057146,25118.52010964119,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:11:00,1749453060,25120.05,25121.15,25118.4,25118.6,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.52696542488,25111.654002100066,,31.864685657311185,44.504885235276106,-97.88359788362804,-40.39301310044053,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-97.88359788362804,-40.393013100440534,31.86480919788149,44.505040267254635,25120.468327675575,25119.526965425,25118.52737240108,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:12:00,1749453120,25118.75,25122.65,25117.65,25119.55,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.52984474677,25111.654002100066,,15.66920795248231,31.491658675065946,-81.37254901962393,-36.24454148471644,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-81.37254901962393,-36.24454148471643,15.66929034323232,31.491786762278796,25120.28466214046,25119.52984474687,25118.620338546436,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:13:00,1749453180,25119.95,25121.95,25116.4,25116.4,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25119.138614153424,25111.654002100066,,3.901144031288146,17.145012547027207,-100.0,-49.999999999992056,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-100.0,-49.999999999992056,3.901150856978067,17.145083466030623,25119.50772971237,25119.138614153515,25118.418489587668,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:14:00,1749453240,25116.6,25118.75,25115.25,25117.2,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25118.896287384247,25111.654002100066,,6.666201335795471,8.745517773188643,-84.52380952380196,-46.50655021833551,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-84.52380952380196,-46.50655021833551,6.666212784651854,8.745551328287414,25119.046183769897,25118.896287384327,25118.30771780697,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:15:00,1749453300,25117.25,25118.2,25115.35,25115.4,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25118.459251461216,25111.654002100066,,2.765057304507334,4.4441342238636485,-98.36065573768929,-54.36681222706671,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-98.36065573768929,-54.36681222706671,2.765061927673821,4.444141856434581,25118.31694701592,25118.459251461285,25118.04337982452,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:16:00,1749453360,25118.4,25118.4,25114.5,25115.95,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25118.145595028564,25111.654002100066,,4.669505194958277,4.700254611753692,-84.97409326424344,-51.96506550217883,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-84.97409326424344,-51.96506550217883,4.66951295962285,4.700262557316175,25117.843557612738,25118.145595028625,25117.85307256774,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:17:00,1749453420,25115.45,25117.9,25114.45,25115.25,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25117.78364565,25111.654002100066,,1.9044478904509496,3.113003463305519,-91.75257731959574,-55.02183406113426,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-91.75257731959574,-55.021834061134264,1.9044510319490615,3.113008639748578,25117.324846090192,25117.783645650048,25117.616429607035,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:18:00,1749453480,25115.3,25117.5,25112.9,25114.35,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25117.354439943745,25111.654002100066,,1.9044478904509496,2.826133658620057,-85.71428571431132,-58.9519650655078,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,25111.545,,-85.71428571431132,-58.9519650655078,1.9044510319490615,2.826138341173658,25116.729876872156,25117.354439943792,25117.319481460934,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:19:00,1749453540,25113.55,25114.15,25106.95,25110.5,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25116.49763495077,,25124.023527908983,6.217248937900877e-15,1.2696319269673009,-77.38853503185281,-82.61904761904069,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25123.495000000003,-77.38853503185281,-82.61904761904069,0.0,1.2696340212993744,25115.48390149773,25116.497634950814,25116.699528600853,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:20:00,1749453600,25109.55,25110.6,25107.2,25108.0,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25115.43543058193,,25122.046175118085,6.217248937900877e-15,0.6348159634836529,-93.31210191083296,-94.97607655502688,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25121.620000000003,-93.31210191083296,-94.97607655502688,0.0,0.6348170106496872,25113.98712119818,25115.435430581965,25115.908662364414,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:21:00,1749453660,25108.1,25111.05,25107.75,25109.05,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25114.637251759188,,25122.046175118085,3.572569861309965,1.1908566204366582,-86.0000000000097,-89.95215311005376,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25121.620000000003,-86.0000000000097,-89.95215311005376,3.572574916168864,1.1908583053896211,25112.999696958548,25114.637251759217,25115.285147604016,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:22:00,1749453720,25109.1,25111.15,25108.25,25109.2,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25113.95759528929,,25122.046175118085,7.668946016110507,3.747171959140159,-80.93220338982934,-89.23444976076442,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25121.620000000003,-80.93220338982934,-89.23444976076442,7.668956849916391,3.747177255361752,25112.23975756684,25113.957595289317,25114.731952367285,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:23:00,1749453780,25109.25,25111.2,25105.45,25108.85,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25113.31914587813,,25121.218461661083,11.720515990654595,7.654010622691689,-73.74517374519208,-84.82142857143684,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.64,-73.74517374519208,-84.82142857143684,11.720534595726765,7.654022120604007,25111.561806053473,25113.319145878155,25114.197229424804,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:24:00,1749453840,25108.8,25111.4,25105.75,25108.5,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.71675264336,,25121.218461661083,11.45708751436618,10.282183173710427,-76.44787644788339,-86.38392857143049,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.64,-76.44787644788339,-86.38392857143049,11.45710897635404,10.282200140665733,25110.94944484278,25112.716752643384,25113.679299477095,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
2025-06-09 07:25:00,1749453900,25109.0,25111.85,25106.9,25109.25,24901.33333333333,24850.475,24952.191666666666,25131.216666666664,25259.383333333328,25489.26666666666,25617.433333333323,24773.166666666664,24543.283333333333,24415.116666666665,24185.233333333337,25029.5,24671.45,25112.28340856294,,25121.218461661083,14.661828622847755,12.613144042622844,-69.47791164659397,-83.03571428571588,24901.33333333333,24850.475,24952.19166666666,25131.216666666656,25259.383333333328,25489.266666666656,24773.166666666657,24543.28333333333,24415.116666666658,25029.5,24671.45,,25120.64,-69.47791164659397,-83.03571428571588,14.661857769622072,12.61316711390096,25110.609555874224,25112.28340856296,25113.27663588827,101.71666666666715,0.40847879631612966,0.40847879631612966,0.40847879631612966,Narrow
