time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1751882280,193.05,193.7,192.65,193.7,NaN,NaN,NaN,NaN,NaN,193.15671029969818,NaN,NaN,NaN,199.55304016239555,241.13333333333333,225.44166666666666,256.825,282.26666666666665,354.7833333333333,395.91666666666663,468.4333333333333,168.61666666666667,127.48333333333335,54.9666666666667,13.833333333333371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.65,200,NaN,NaN,NaN,NaN,35.880860184183,23.037980874926216,-52.27272727272758,-35.38461538461556
1751882340,193.65,194.2,192.6,194.1,NaN,NaN,NaN,NaN,NaN,193.36633023309858,NaN,NaN,NaN,199.55304016239555,241.13333333333333,225.44166666666666,256.825,282.26666666666665,354.7833333333333,395.91666666666663,468.4333333333333,168.61666666666667,127.48333333333335,54.9666666666667,13.833333333333371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.65,200,NaN,NaN,NaN,NaN,53.82952982762763,35.348167062055474,-19.318181818181788,-31.2820512820514
1751946300,205,214.95,198.45,198.7,NaN,NaN,NaN,NaN,NaN,194.5515901812989,NaN,NaN,NaN,199.55304016239555,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,75.38904927354065,55.033146428450436,-66.59836065573776,-58.983666061706025
1751946360,198.3,210,198.3,206.9,NaN,NaN,NaN,NaN,NaN,197.29568125212137,NaN,NaN,194.47971784945227,NaN,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,89.17563359704677,72.79807089940503,-32.99180327868849,-31.881188118811814
1751946420,205.8,208.05,200.5,201.8,NaN,NaN,NaN,NaN,NaN,198.29664097387217,NaN,NaN,194.47971784945227,NaN,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,87.41818030175973,83.99428772411572,-53.89344262295078,-53.23886639676107
1751946480,203,207.9,202.2,204,NaN,NaN,NaN,NaN,NaN,199.56405409078945,NaN,NaN,194.47971784945227,NaN,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,77.92345765895476,84.83909051925376,-44.877049180327866,-44.51219512195119
1751946540,201,204.15,194.6,195.05,NaN,NaN,NaN,NaN,NaN,198.5609309595029,NaN,NaN,194.47971784945227,NaN,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,52.28376828542148,72.54180208204534,-81.55737704918032,-80.89430894308936
1751946600,196.2,197.35,187.9,190.1,NaN,NaN,NaN,NaN,NaN,196.68072407961338,NaN,NaN,NaN,210.6908504070769,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,32.72647911766118,54.31123502067914,-91.86691312384477,-91.86691312384477
1751946660,188.1,189.7,177.6,178.4,NaN,NaN,NaN,NaN,NaN,192.61834095081042,NaN,NaN,NaN,203.6592653663692,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,8.887868427132835,31.299371943405166,-97.8580990629183,-97.8580990629183
1751946720,175,178.75,170,174.75,NaN,NaN,NaN,NaN,NaN,188.64759851729698,NaN,NaN,NaN,195.0083388297323,204.38333333333333,198.69166666666666,210.075,237.61666666666665,282.23333333333335,315.4666666666667,360.08333333333337,159.76666666666665,126.53333333333333,81.91666666666666,48.68333333333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,249,171.15,NaN,NaN,NaN,NaN,1.1942244673327735,14.269524004042268,-89.43270300333704,-89.43270300333704
