time,open,high,low,close,EMA,Up Trend,Down Trend,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R
1751601960,25401.05,25401.25,25386.5,25386.95,25410.924561239564,NaN,25428.53109616027,NaN,NaN,NaN,25428.53109616027,0,25410.924561239564,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,-2.960594732333751e-15,1.635533271352006,-99.07216494845211,-99.37629937629838
1751602020,25386.35,25396.35,25386,25396.35,25409.102741084618,NaN,25425.470486544244,NaN,NaN,NaN,25425.470486544244,0,25409.102741084618,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,8.113634153882806,2.704544717960933,-77.30263157894983,-85.7536132140422
1751602080,25396.25,25398.8,25391.85,25391.85,25406.946148449042,NaN,25425.470486544244,NaN,NaN,NaN,25425.470486544244,0,25406.946148449042,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,13.627187808078403,7.246940653987068,-86.55172413793439,-91.94769442532908
1751602140,25390.9,25390.9,25382.45,25384.3,25404.11537989291,NaN,25419.15084410084,NaN,NaN,NaN,25419.15084410084,0,25404.11537989291,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,15.007839688603907,12.249553883521706,-94.62989840348764,-97.57217847769222
1751602200,25383.65,25383.65,25370.55,25380.2,25401.125957406297,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25401.125957406297,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,6.894205534721096,11.843077677134469,-78.9301310043633,-89.04653802497025
1751602260,25379.7,25389.2,25378,25388.5,25399.54771273051,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25399.54771273051,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,11.077071330062308,10.993038851129105,-55.45905707195769,-79.6254256526671
1751602320,25387.65,25388.55,25382,25383.95,25397.597998639198,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25397.597998639198,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,16.241740088016247,11.40433898426655,-65.28497409326245,-84.79001135073652
1751602380,25385.2,25386.35,25379.05,25384.3,25395.935748809297,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25395.935748809297,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,25.58254502282951,17.633785480302688,-62.585034013605444,-81.00828729281807
1751602440,25384.65,25395.4,25384.55,25394.4,25395.743780208137,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25395.743780208137,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,42.7385659366468,28.187617015830853,-22.31270358305662,-67.0580110497214
1751602500,25393.8,25397.95,25390.2,25395.95,25395.76955768212,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25395.76955768212,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,66.02003813300276,44.78038303082636,-10.088495575216088,-64.9171270718219
1751602560,25396.35,25399.6,25394.15,25399.3,25396.210862971857,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.210862971857,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,90.01256653152284,66.25705686705747,-1.0327022375190358,-60.29005524861958
1751602620,25399.75,25402.25,25396.9,25400.8,25396.784505100375,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.784505100375,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,96.49345950150206,84.17535472200922,-4.574132492115755,-58.21823204419974
1751602680,25400.65,25402.2,25398.95,25399.7,25397.148941962827,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25397.148941962827,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,98.32653880933822,94.94418828078771,-8.04416403785241,-59.73756906077228
1751602740,25400.4,25403.25,25393.55,25395.15,25396.899074217472,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.899074217472,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,89.7615342529612,94.86051085460049,-32.07920792078632,-66.02209944751148
1751602800,25395.55,25395.8,25389.2,25389.75,25396.005439940287,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.005439940287,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,73.53553530333788,87.20786945521245,-55.785123966940475,-73.48066298342495
1751602860,25390,25396.4,25387.3,25396.4,25396.05475994775,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.05475994775,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,70.47962738753198,77.92556564794369,-28.305785123960078,-64.29558011049494
1751602920,25396.65,25401.8,25396.65,25401.05,25396.679164954283,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25396.679164954283,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,79.044631943909,74.35326487825962,-11.764705882356374,-57.87292817679643
1751602980,25401.6,25411.25,25399.2,25408.5,25398.156769334997,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25398.156769334997,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,95.2706308935323,81.59829674165776,-11.482254697285663,-47.58287292817685
1751603040,25408.85,25410.35,25404.45,25407.45,25399.318423168123,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25399.318423168123,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,98.40764347452448,90.90763543732193,-15.866388308973516,-49.033149171269734
1751603100,25408.2,25408.7,25395.7,25397.2,25399.05362027211,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25399.05362027211,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,82.50487289148349,92.06104908651344,-58.663883089765534,-58.65011636927672
1751603160,25395.9,25400.1,25394.9,25398.05,25398.928167738093,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25398.928167738093,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,67.58768398823086,82.83340011807962,-55.114822546974224,-54.95495495495442
1751603220,25398.1,25402.25,25396.3,25401.7,25399.27464677083,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25399.27464677083,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,56.83720984717744,68.97658890896395,-39.87473903966172,-47.15860899066824
1751603280,25401.25,25406,25400.6,25404.65,25399.946565924478,NaN,25410.453259690752,NaN,NaN,NaN,25410.453259690752,0,25399.946565924478,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,65.74366602074686,63.38951995205173,-27.557411273479516,-26.429341963321303
1751603340,25404.55,25414.4,25404.05,25414,25401.70324518392,25384.686300669484,NaN,NaN,NaN,25384.686300669484,NaN,0,25401.70324518392,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,80.66085492399948,67.74724359730793,-1.4760147601528524,-5.131004366809131
1751603400,25414.05,25423.55,25414.05,25421.65,25404.196589535928,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25404.196589535928,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,93.00368559052845,79.80273551175826,-6.631762652697947,-3.58490566037324
1751603460,25420.85,25421.6,25409.15,25410.05,25404.928265843937,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25404.928265843937,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,85.41867081431421,86.36107044294738,-47.12041884817113,-25.471698113207548
1751603520,25410.15,25411.2,25403.8,25408.55,25405.380982613446,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25405.380982613446,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,69.12769626654783,82.51668422379683,-52.356020942412364,-28.30188679245283
1751603580,25408.6,25412.5,25405.85,25411.5,25406.145859786764,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.145859786764,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,55.837862373205695,70.12807648468925,-42.05933682373539,-22.7358490566024
1751603640,25411.35,25411.7,25404.2,25405.8,25406.10262731342,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.10262731342,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,43.89447739392733,56.28667867789361,-61.95462478185463,-33.490566037735846
1751603700,25406.35,25408.35,25403.35,25406.55,25406.158548899242,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.158548899242,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,34.7829304579237,44.83842340835224,-62.38532110091743,-32.075471698113205
1751603760,25407.6,25410.25,25406,25407.55,25406.332480286837,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.332480286837,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,24.24061448883695,34.306007446896,-69.71677559912634,-30.18867924528302
1751603820,25407.1,25407.3,25402.15,25404.15,25406.059670250983,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.059670250983,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,21.087130287686815,26.70355841148249,-90.65420560747569,-36.60377358490154
1751603880,25404,25405.35,25401.2,25404.9,25405.91471146961,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25405.91471146961,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,18.14271566279076,21.15682014643818,-83.44519015659522,-40.94401756311331
1751603940,25404.85,25413.9,25397.75,25413.85,25406.90662253591,25393.850170602534,NaN,NaN,NaN,25393.850170602534,NaN,0,25406.90662253591,25459.05,25432.175,25485.925,25533.75,25662.200000000004,25736.9,25865.350000000006,25330.6,25255.899999999998,25127.449999999997,25052.749999999996,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25587.5,25384.35,NaN,NaN,NaN,NaN,27.66950183287989,22.29978259445249,-32.494758909855236,-21.7977528089904
