datetime,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call_v2,Put_v2,Call_crp,Put_crp,Call_v2_crp,Put_v2_crp
2025-07-10 12:03:00,25367.15,25369.4,25367.05,25367.95,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:04:00,25368.05,25368.95,25366.85,25367.35,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:05:00,25367.4,25368.35,25365.0,25368.35,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:06:00,25367.4,25367.4,25361.85,25363.85,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:07:00,25363.5,25365.2,25358.5,25359.45,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:08:00,25359.2,25362.25,25357.2,25362.25,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:09:00,25361.55,25364.85,25361.45,25363.5,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,1,0,0,0,1,0,0,0
2025-07-10 12:10:00,25363.7,25364.15,25358.75,25360.45,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:11:00,25360.3,25362.45,25358.25,25361.75,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:12:00,25360.1,25362.55,25358.95,25361.6,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:13:00,25362.35,25369.6,25361.7,25369.3,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:14:00,25368.7,25370.0,25366.9,25368.7,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:15:00,25368.25,25373.1,25366.05,25368.5,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:16:00,25368.4,25369.5,25365.65,25368.25,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
2025-07-10 12:17:00,25367.9,25368.75,25365.85,25367.85,25483.05,25479.574999999997,25486.525,25541.75,25607.4,25666.1,25731.75,25417.4,25358.699999999997,25293.049999999996,25234.349999999995,25548.7,25424.35,0,0,0,0,0,0,0,0
