time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,K,D,%R,%R
1752467400,93.4,93.4,89.3,89.7,NaN,NaN,NaN,NaN,105.60273294307926,0,0,100.28996468294572,4.400625442424116,4.196518179324168,-97.02602230483268,-99.1614255765199
1752467460,90.15,93.1,90,93.1,NaN,NaN,NaN,NaN,105.39745964877133,0,0,99.3912190975775,14.560611202873332,7.972772990480585,-71.74721189591081,-92.03354297693922
1752467520,92.95,97.4,92.95,96.2,NaN,NaN,NaN,NaN,105.39745964877133,0,0,98.99231671038032,34.985316800361275,17.98218448188624,-45.019920318725035,-85.53459119496854
1752467580,96.85,97.25,94.6,94.85,NaN,NaN,NaN,NaN,105.39745964877133,0,0,98.47452712158278,64.04466908824655,37.863532363827055,-55.7768924302789,-87.03271028037383
1752467640,95.15,98,95,97.65,NaN,NaN,NaN,NaN,105.39745964877133,1,0,98.37146123138493,87.21801666113066,62.0826675165795,-28.326180257510693,-77.67379679144382
1752467700,97.8,104.7,97.5,104.3,91.791,NaN,109.65,NaN,105.39745964877133,0,0,99.11252857746182,95.72601895455193,82.32956823464305,-2.5974025974026334,-55.29061102831594
1752467760,103.9,108.6,103.6,104.4,91.791,NaN,109.65,NaN,105.39745964877133,0,0,99.77346250527908,100,94.31467853856087,-21.76165803108803,-54.72263868065966
1752467820,103.75,106.2,103.75,105.5,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,100.4892796921192,100,98.57533965151731,-16.06217616580308,-50.45871559633027
1752467880,105.15,105.55,96.8,99.1,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,100.3156197306043,88.67019399770341,96.22339799923448,-49.222797927461144,-63.63636363636365
1752467940,99.65,99.65,97.1,98.6,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,100.10116726427876,76.54759858225177,88.40593085998506,-53.76344086021507,-65.1685393258427
1752468000,98.65,103.85,97.9,103,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,100.46352135624392,72.45664294612986,79.22481184202836,-35.78274760383385,-48.68913857677902
1752468060,102.75,104.4,99.8,100.5,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,100.46808118671342,75.40586611299513,74.80336921379225,-57.85714285714282,-57.33333333333332
1752468120,100.4,101.55,95.25,95.9,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,99.89707103837424,72.07013438362924,73.31088114758474,-93.38235294117642,-74.85714285714282
1752468180,95.15,96.05,92.85,94.35,92.258315051997,NaN,109.65,92.258315051997,NaN,0,0,99.20368715857745,58.50858394710088,68.66152814790841,-90.47619047619048,-80.76190476190477
1752468240,94,94.3,91.1,92.9,NaN,NaN,NaN,92.258315051997,NaN,0,0,98.41572626375527,40.62317096822516,57.067296432985096,-89.71428571428565,-86.28571428571425
1752468300,91.9,94.25,89.65,93.85,NaN,NaN,NaN,92.258315051997,NaN,0,0,97.84501048078586,26.841223173974253,41.99099269643343,-74.62235649546835,-82.66666666666669
1752468360,94.8,97.95,94.25,94.5,NaN,NaN,NaN,92.258315051997,NaN,0,0,97.42688417068763,17.685958588826043,28.38345091034181,-69.49685534591197,-80.19047619047618
1752468420,95.05,95.05,92.3,92.7,NaN,NaN,NaN,92.258315051997,NaN,0,0,96.83602364935167,11.627443713014118,18.71820849193813,-79.3220338983051,-86.03696098562627
1752468480,93.05,93.1,91,91.1,NaN,NaN,NaN,NaN,104.41585411330416,0,0,96.11902069318272,7.5343853187492345,12.282595873529795,-90.16949152542381,-90.67357512953369
1752468540,91.45,93.2,91.3,92.8,NaN,NaN,NaN,NaN,104.00926870197375,0,0,95.70414310653487,7.63231914799626,8.931382726586532,-78.64406779661023,-81.86528497409327
1752468600,92.45,93.4,91.4,92.7,NaN,NaN,NaN,NaN,103.58334183177638,0,0,95.32862521821801,12.96961415838098,9.378772875042154,-74.36974789915966,-82.38341968911914
1752468660,93.35,93.75,88.5,89.95,NaN,NaN,NaN,NaN,102.76500764859874,0,0,94.65629706594076,12.96961415838098,11.19051582158607,-84.65608465608463,-92.78606965174127
1752468720,90.4,92.3,89.7,91.1,NaN,NaN,NaN,NaN,102.25600688373888,0,0,94.21175993269817,12.183387278803442,12.70753853185513,-72.48677248677257,-87.06467661691545
1752468780,91.05,94.55,90.95,93.4,NaN,NaN,NaN,NaN,102.25600688373888,1,0,94.1102899411109,22.837684839349407,15.996895425511271,-48.1481481481481,-75.62189054726365
1752468840,93.1,94.45,92.15,93.7,87.796,NaN,105.4,NaN,102.25600688373888,0,0,94.05900369847204,46.922640156956966,27.314570758369936,-44.97354497354496,-74.12935323383083
1752468900,94.05,96.15,93.5,93.5,87.796,NaN,105.4,NaN,102.25600688373888,0,0,93.98912823616304,72.92474902030848,47.56169133887162,-34.64052287581704,-75.12437810945273
1752468960,92.9,93.3,90.3,92.55,87.796,NaN,105.4,NaN,102.20678611642107,0,0,93.80923720664266,80.46261999415614,66.77000305714053,-47.05882352941184,-79.85074626865672
1752469020,92.65,94.3,92.5,93.75,87.796,NaN,105.4,NaN,102.20678611642107,0,0,93.80183255581233,89.7109980098819,81.0327890081155,-31.372549019607895,-73.88059701492537
1752469080,94,96.5,93.15,95.45,87.796,NaN,105.4,NaN,102.20678611642107,0,0,94.00785348633579,91.20495285465938,87.12619028623247,-13.124999999999964,-65.42288557213928
1752469140,95.95,97.45,95.05,96.2,87.796,NaN,105.4,NaN,102.20678611642107,0,0,94.28187180054381,100,93.63865028818043,-13.96648044692737,-61.69154228855719
1752469200,96.25,101,95.65,100.45,87.796,NaN,105.4,NaN,102.20678611642107,0,0,95.05288782547584,100,97.0683176182198,-4.867256637168118,-40.54726368159201
1752469260,101.5,102.55,100.05,102.05,87.796,NaN,105.4,NaN,102.20678611642107,0,0,95.92752684729136,100,100,-4.081632653061225,-32.58706467661691
1752469320,101.3,103.8,100.6,102.85,92.23123207950306,NaN,105.4,92.23123207950306,NaN,0,0,96.79283599137995,100,100,-7.0370370370370585,-28.60696517412936
1752469380,103.4,104,100.6,103.45,92.30810887155275,NaN,105.4,92.30810887155275,NaN,0,0,97.62498149245745,100,100,-4.014598540145964,-25.621890547263643
1752469440,103.9,105.85,101.8,105.5,NaN,NaN,NaN,93.61729798439747,NaN,0,0,98.60935880590027,100,100,-2.250803858520864,-3.954802259887021
1752469500,104.65,105.4,102.6,103.45,NaN,NaN,NaN,93.94306818595774,NaN,0,0,99.21443895516273,93.08114914611042,97.69371638203681,-17.977528089887585,-13.832853025936554
1752469560,103.35,107.9,103.35,107.8,NaN,NaN,NaN,95.20876136736196,NaN,0,0,100.2876340857674,93.08114914611042,95.38743276407361,-0.6779661016949731,-0.515463917525817
1752469620,107.5,108,103.95,104.6,NaN,NaN,NaN,95.38538523062576,NaN,0,0,100.82667982504647,82.68528689902112,89.615861730414,-26.254826254826295,-17.435897435897466
1752469680,104,106.25,104,104.3,NaN,NaN,NaN,95.38538523062576,NaN,0,0,101.26084484691566,78.2877762326828,84.68473742593811,-29.959514170040524,-18.97435897435899
1752469740,104.9,109.75,104.9,108.25,NaN,NaN,NaN,96.50491203680687,NaN,0,0,102.1344892410512,74.6655100741363,78.5461910686134,-15.46391752577319,-7.0588235294117645
1752469800,108.8,113.2,108.45,110.35,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.1614280859198,84.9460885302495,79.29979161235619,-22.61904761904767,-11.538461538461572
1752469860,110.8,112,105.75,106.5,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.57874957517981,80.33128765045275,79.98096208494617,-53.174603174603156,-27.1255060728745
1752469920,106.55,106.55,101.75,105.45,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.81265587828234,62.17630249600675,75.81789289223632,-67.68558951965063,-31.376518218623477
1752469980,105.9,107.25,102.4,102.9,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.69857389349706,28.95825295364952,57.155281033369654,-89.95633187772921,-41.70040485829958
1752470040,102.25,104.15,102.25,103,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.61125215680993,11.927737960085034,34.354097803247086,-89.08296943231441,-41.29554655870446
1752470100,103.05,106.55,103.05,104.7,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.74734563720868,7.104048982487529,15.996679965407347,-74.23580786026199,-34.41295546558704
1752470160,104.1,105.75,102.75,102.9,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.64142743255759,7.104048982487529,8.711945308353352,-89.95633187772921,-41.70040485829958
1752470220,103.15,106.65,102.8,105.8,NaN,NaN,NaN,99.60192083312617,NaN,0,0,103.9112490034879,17.103879215578303,10.437325726851121,-64.62882096069872,-29.959514170040507
1752470280,106.2,107.4,104.8,106.35,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.21609287805191,22.605170544033466,15.604366247366434,-59.8253275109171,-27.73279352226724
1752470340,106.25,106.25,103.5,104.95,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.30783126829542,28.493531566449047,22.734193775353607,-68.78048780487802,-35.1063829787234
1752470400,105.5,106.5,104.7,106.05,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.5256023597585,28.163891965441707,26.420864691974742,-23.893805309734642,-31.222707423580804
1752470460,106.05,108.2,105.45,106.5,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.77240206478868,27.678982788338946,28.112135440076568,-28.571428571428605,-29.257641921397383
1752470520,106.4,107.9,105.45,106.95,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.0446018066901,35.30789625826831,30.383590337349656,-21.008403361344527,-27.292576419213965
1752470580,107.05,107.9,105.8,106.1,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.17652658085383,34.12768058665141,32.37151987775289,-38.532110091743256,-31.004366812227108
1752470640,106.15,108.65,106,108,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.5294607582471,55.71223872588902,41.715938523602915,-11.016949152542459,-25.120772946859912
1752470700,107.9,108.5,106,106.25,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.61952816346621,56.32990253388673,48.72327394880906,-41.025641025641065,-34.6633416458853
1752470760,105,105,97.5,99.95,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.91083714303294,47.46827163367599,53.17013763115059,-78.02690582959639,-73.00275482093662
1752470820,100.5,104.65,100.5,104.65,NaN,NaN,NaN,99.60192083312617,NaN,0,0,104.87823250015381,31.631785182438716,45.143319783333816,-35.87443946188339,-48.717948717948715
1752470880,103.65,108.85,102.65,108.75,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.36220343763459,47.07814077973534,42.05939919861669,-0.8810572687224173,-28.343949044586
1752470940,108.5,111.9,108.45,110.1,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.95442800793026,80.23235767382596,52.980761212000004,-12.500000000000075,-19.745222929936357
1752471000,110.25,111.65,108.5,108.5,NaN,NaN,NaN,99.60192083312617,NaN,0,0,106.27262450693898,89.86875062303697,72.39308302553276,-23.611111111111143,-29.93630573248409
1752471060,107.95,107.95,104.65,105.75,NaN,NaN,NaN,99.60192083312617,NaN,0,0,106.20729644357161,77.79929091436696,82.6334664037433,-42.70833333333336,-47.45222929936306
1752471120,105.25,105.65,101.35,101.35,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.60013438812516,49.05311546446827,72.24038566729074,-73.26388888888894,-75.47770700636947
1752471180,101.35,104.65,101.35,103.65,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.3563675896095,33.78190304157356,53.544769806802925,-57.29166666666664,-60.82802547770698
1752471240,103.75,106.85,103.75,106.85,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.54307164090832,37.54494963475096,40.126656046930925,-35.06944444444451,-40.445859872611514
1752471300,106.55,107.55,106.15,107.55,NaN,NaN,NaN,99.60192083312617,NaN,0,0,105.79393768579479,56.376550857256085,42.5678011778602,-38.15789473684216,-35.98726114649684
1752471360,107.15,109.2,107.15,108.2,NaN,NaN,NaN,99.60192083312617,NaN,0,0,106.09469547507044,69.63536757244835,54.51895602148513,-35.071090047393355,-31.847133757961778
1752471420,107.9,111.75,107.9,111.2,NaN,NaN,NaN,99.60192083312617,NaN,0,0,106.73285854068664,81.69382012363498,69.23524618444647,-6.635071090047413,-12.73885350318471
1752471480,110.8,113.75,109.9,113.75,NaN,NaN,NaN,101.40149830764084,NaN,0,0,107.61000122310081,91.78751079027126,81.03889949545153,0,0
1752471540,114.05,115.1,111.5,113.4,NaN,NaN,NaN,102.83884847687675,NaN,0,0,108.33375107021321,98.80591058925295,90.7624138343864,-12.363636363636282,-9.659090909090848
1752471600,113.55,115.05,110.3,111.1,NaN,NaN,NaN,102.83884847687675,NaN,0,0,108.67953218643656,88.78978971592899,93.12773703181773,-29.09090909090909,-22.727272727272734
1752471660,111.5,113.25,111.5,113.15,NaN,NaN,NaN,102.83884847687675,NaN,0,0,109.23834066313199,84.13038587012512,90.57536205843569,-14.1818181818181,-11.079545454545393
1752471720,112.6,115.3,111.35,114.75,NaN,NaN,NaN,102.83884847687675,NaN,0,0,109.92729808024049,84.62967255194958,85.84994937933457,-4.761904761904739,-3.089887640449423
1752471780,114.3,115.2,111.55,112.8,NaN,NaN,NaN,102.83884847687675,NaN,0,0,110.28638582021043,86.36124820130208,85.0404355411256,-27.322404371584724,-14.044943820224722
1752471840,113.1,114.4,112.3,113,NaN,NaN,NaN,103.19229713711094,NaN,0,0,110.62558759268413,83.29508235068904,84.7620010346469,-28.220858895705515,-12.921348314606728
1752471900,113.55,115.5,112.2,114,NaN,NaN,NaN,103.71806742339984,NaN,0,0,111.04738914359861,79.13874060709142,82.93169038636086,-19.73684210526317,-8.333333333333334
1752471960,114.4,116.85,114.25,115.3,NaN,NaN,NaN,105.57626068105986,NaN,0,0,111.57896550064878,85.93365178510271,82.78915824762773,-22.30215827338129,-8.010335917312648
1752472020,115.4,116.35,111.35,113.75,NaN,NaN,NaN,105.57626068105986,NaN,0,0,111.85034481306768,78.22693270181945,81.09977503133787,-47.328244274809094,-16.020671834625297
1752472080,113.85,113.85,112,112.2,NaN,NaN,NaN,105.57626068105986,NaN,0,0,111.89405171143422,51.79781947362509,71.98613465351575,-70.99236641221364,-24.03100775193795
1752472140,112.6,114.55,110.05,114.5,NaN,NaN,NaN,105.57626068105986,NaN,0,0,112.21979524750493,36.840829174378634,55.621860449941046,-34.5588235294117,-12.144702842377235
1752472200,114,118.3,114,115.55,NaN,NaN,NaN,105.57626068105986,NaN,0,0,112.63607084156682,43.06734050788888,43.90199638529753,-33.333333333333336,-13.221153846153848
1752472260,116.3,118.65,115.4,118.3,NaN,NaN,NaN,106.51736166955905,NaN,0,0,113.34406198637097,74.34759820860347,51.41858929695699,-4.06976744186056,-1.6548463356974394
1752472320,117.7,120.5,116.8,118.95,NaN,NaN,NaN,108.08312550260314,NaN,0,0,114.0448042380746,90.79422255381009,69.40305375676748,-14.832535885167433,-6.739130434782596
1752472380,119,120.8,116.8,119.5,NaN,NaN,NaN,108.08981295234283,NaN,0,0,114.72670370831528,100,88.38060692080451,-12.093023255813927,-5.57939914163089
1752472440,119.05,120.8,118.7,120.2,NaN,NaN,NaN,109.48083165710854,NaN,0,0,115.41086574477588,100,96.93140751793669,-5.581395348837156,-2.9556650246305143
1752472500,120.9,121.65,117.7,118.2,NaN,NaN,NaN,109.48083165710854,NaN,0,0,115.75950752667889,84.61737734829622,94.87245911609874,-29.74137931034483,-16.99507389162562
1752472560,118.35,121.55,117.45,121,NaN,NaN,NaN,109.48083165710854,NaN,0,0,116.41456908584402,80.91064569861348,88.50934101563656,-5.603448275862114,-3.2019704433497798
1752472620,120.8,125.55,119.35,121.1,NaN,NaN,NaN,111.03692627803211,NaN,0,0,117.00024795011352,77.59895294453639,81.04232533048203,-28.709677419354858,-18.388429752066124
1752472680,122.1,133,121.95,129.95,NaN,NaN,NaN,113.6332336502289,NaN,0,0,118.61896695634933,92.98157559624019,83.83039141313002,-16.052631578947427,-9.636650868878391
1752472740,131.55,131.55,125.45,127.55,NaN,NaN,NaN,114.21241028520602,NaN,0,0,119.73534608680566,87.25345219605661,85.94466024561105,-30.965909090909115,-17.219589257503955
1752472800,127.15,127.15,118.6,120.25,NaN,NaN,NaN,114.21241028520602,NaN,0,0,119.79967782595496,58.60873623976835,79.6145880106884,-78.7037037037037,-40.284360189573455
1752472860,121.05,127.6,121.05,126.45,NaN,NaN,NaN,114.21241028520602,NaN,0,0,120.63096809771059,37.611078234603326,61.157755556809434,-40.43209876543208,-22.393162393162385
1752472920,126,129,126,129,NaN,NaN,NaN,114.21241028520602,NaN,0,0,121.67709708549677,29.11682475044294,41.778879741604875,-25.723472668810295,-14.897579143389203
1752472980,129,129.55,127.2,128.3,NaN,NaN,NaN,114.21241028520602,NaN,0,0,122.50495994980967,41.13345290500573,35.95378529668401,-30.22508038585202,-18.18181818181814
1752473040,128.1,132.65,128.1,130.55,NaN,NaN,NaN,115.8407476493113,NaN,0,0,123.51058995608346,45.8092902383394,38.686522631262704,-15.755627009646233,-9.760956175298762
1752473100,130.35,133.8,127.25,131.8,NaN,NaN,NaN,115.8407476493113,NaN,0,0,124.54676621157303,49.373722421065445,45.43882185480354,-13.15789473684209,-8.368200836820082
1752473160,130.6,131.75,128.8,130.85,NaN,NaN,NaN,115.8407476493113,NaN,0,0,125.3346704351264,51.85351259671501,49.01217508537329,-19.407894736842195,-12.421052631579013
1752473220,131.4,132.7,129.6,130.85,NaN,NaN,NaN,117.2228800363479,NaN,0,0,126.0240866307356,50.71534288839336,50.647525968724615,-19.407894736842195,-12.421052631579013
1752473280,130.8,133.95,130.4,130.4,NaN,NaN,NaN,118.57559203271316,NaN,0,0,126.57107580189364,45.99357363854884,49.520809707885746,-23.12703583061879,-14.853556485355583
1752473340,130,130,126.65,128.9,NaN,NaN,NaN,118.57559203271316,NaN,0,0,126.86219132665694,38.92030921733274,45.209741914758325,-39.14728682170532,-21.129707112970646
1752473400,128.8,129.25,123.55,124.95,NaN,NaN,NaN,118.57559203271316,NaN,0,0,126.62316741082482,23.04696626415242,35.98694970667801,-86.53846153846148,-37.65690376569033
1752473460,125.5,130.05,124.15,128.65,NaN,NaN,NaN,118.57559203271316,NaN,0,0,126.87652148447172,16.604309294170353,26.190528258551847,-50.96153846153834,-22.17573221757316
1752473520,128.6,134.2,128.25,134,NaN,NaN,NaN,118.57559203271316,NaN,0,0,127.76695629891276,30.78480443232588,23.478693330216228,-1.8779342723003642,-0.8281573498964335
1752473580,133.7,135.75,132.2,135.4,NaN,NaN,NaN,119.85478308939678,NaN,0,0,128.72108676154866,61.6965381797851,36.36188396876045,-2.8688524590163462,-1.3618677042801335
1752473640,135.25,135.25,127.6,129.3,NaN,NaN,NaN,119.85478308939678,NaN,0,0,128.79345091635508,59.61120924539684,50.69751728583594,-52.86885245901629,-25.097276264591393
1752473700,129.55,131.9,129.3,131,NaN,NaN,NaN,119.85478308939678,NaN,0,0,129.0692695518107,47.179583253341804,56.16244355950792,-38.93442622950819,-18.48249027237354
1752473760,130.75,131.55,128.2,128.2,NaN,NaN,NaN,119.85478308939678,NaN,0,0,128.96061085783435,16.54722530436205,41.11267260103357,-61.88524590163942,-29.377431906614827
1752473820,128.65,129.4,125.65,126.3,NaN,NaN,NaN,119.85478308939678,NaN,0,0,128.62803450060505,10.828323476544194,24.851710678082686,-77.45901639344262,-43.448275862068975
1752473880,126.45,126.75,122.7,124,NaN,NaN,NaN,119.85478308939678,NaN,0,0,128.04953018802942,0.27937579847945554,9.21830819312857,-90.03831417624524,-57.73955773955775
1752473940,124.2,127.3,123.8,125.8,NaN,NaN,NaN,119.85478308939678,NaN,0,0,127.76833891452574,4.726654690402979,5.278117988475543,-76.24521072796938,-52.50659630606861
1752474000,126.4,127.35,123.95,124.2,NaN,NaN,NaN,119.85478308939678,NaN,0,0,127.32229655021003,5.374698429119306,3.4602429726672472,-88.50574712643679,-60.949868073878605
1752474060,124.1,127.45,124.1,126.75,NaN,NaN,NaN,119.85478308939678,NaN,0,0,127.25075948143378,12.82596959275653,7.642440904092939,-68.96551724137933,-49.180327868852466
1752474120,127,128.25,125.4,125.4,NaN,NaN,NaN,119.85478308939678,NaN,0,0,127.01941454625455,11.895862313604775,10.032176778493538,-78.4860557768924,-56.55737704918031
1752474180,126,129.85,126,129.3,NaN,NaN,NaN,119.85478308939678,NaN,0,1,127.30448772797274,24.96589967995915,16.562577195440152,-28.26086956521732,-35.245901639344204
1752474240,129.9,129.9,125.55,125.55,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.08517676197614,21.217985332574887,19.3599157753796,-67.79661016949161,-59.475218658892125
1752474300,125.8,128.75,125.8,128.45,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.25577966672913,28.1844086317313,24.789431214755112,-20.138888888889117,-42.565597667638535
1752474360,128.05,129.1,124.2,126.6,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.17380720838798,20.385035924556025,23.262476629620735,-45.83333333333347,-53.35276967930031
1752474420,126.7,128.4,126.2,128.4,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.32708130733948,35.6996553418473,28.089699966044876,-24.590163934426194,-42.85714285714281
1752474480,128.85,129.9,126.75,129,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.53619614392204,46.683963226433434,34.25621816427892,-15.126050420168156,-45.918367346938766
1752474540,129.2,130.7,128.3,130.55,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.91292162593179,74.09858816187135,52.160735576717364,-2.27272727272693,-39.84674329501908
1752474600,129.25,129.75,125.55,129.75,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.14255642269032,82.98668417022365,67.92307851950947,-14.615384615384473,-45.977011494252885
1752474660,129.55,131.8,127.95,128.25,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.15598686985402,79.0072712428876,78.69751452499419,-46.71052631578957,-57.471264367816104
1752474720,127.1,128.7,126.65,127.75,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.10523851112225,59.23109829148925,73.74168456820017,-53.28947368421061,-61.30268199233718
1752474780,127.8,129,126.85,127.65,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.04833369723198,44.13562142122773,60.79133031853487,-54.60526315789475,-62.06896551724135
1752474840,127.2,129.25,126.5,129,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.16729198507798,46.35876136207717,49.908493691598046,-36.842105263158004,-51.72413793103449
1752474900,129,129.95,127.75,128.3,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.18388048694322,45.46849936405539,45.32096071578676,-55.99999999999987,-57.08812260536391
1752474960,128.25,129.1,127,127.6,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,128.11089542607533,37.88769455183999,43.23831842599085,-67.20000000000012,-62.45210727969354
1752475020,127.7,128.6,124.1,125.75,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.81578349781591,17.896688943332844,33.750960953076074,-78.57142857142854,-76.62835249042148
1752475080,125.45,125.55,122,122.75,NaN,119.85478308939678,141.3,119.85478308939678,NaN,0,0,127.18256056058893,5.229790559419627,20.338058018197486,-92.34693877551021,-94.54545454545455
1752475140,123.15,124,118,119.25,NaN,NaN,NaN,NaN,131.8782486739034,0,0,126.1909904905153,1.1250259982868252e-14,7.70882650091749,-90.94202898550725,-92.95774647887323
1752475200,118.8,122.35,118.8,122.25,NaN,NaN,NaN,NaN,131.43042380651306,0,0,125.69836667920089,11.189612991272211,5.473134516897282,-64.43514644351461,-76.05633802816901
1752475260,122.65,125.8,122.5,124.75,NaN,NaN,NaN,NaN,131.43042380651306,1,0,125.57982084430077,30.552368054717675,13.913993681996631,-43.51464435146438,-60.869565217391305
1752475320,124.65,124.65,121.9,123.05,117.26499999999999,NaN,136.75,NaN,131.43042380651306,0,0,125.26359323876318,45.26028056168165,29.000753869223843,-57.74058577405856,-63.66906474820148
1752475380,123.2,123.2,121.4,122.2,117.26499999999999,NaN,136.75,NaN,131.43042380651306,0,0,124.88064408391779,47.45033930939211,41.08766264193048,-64.8535564853556,-69.56521739130436
1752475440,122,123,121.5,122.55,117.26499999999999,NaN,136.75,NaN,131.43042380651306,0,0,124.58931357342806,43.8945522830545,45.53505738470941,-59.00900900900902,-67.02898550724642
1752475500,123,123.1,121.6,122.05,117.26499999999999,NaN,136.75,NaN,131.3744607035079,0,0,124.27189937674954,43.28375900424114,44.87621686556258,-61.792452830188694,-70.65217391304351
1752475560,121.8,123,119.55,120.35,117.26499999999999,NaN,136.75,NaN,130.4320146331571,0,0,123.78166195465585,38.30467457432714,41.82766195387426,-69.87179487179493,-82.97101449275368
1752475620,121.1,121.8,119.65,121.65,117.26499999999999,NaN,136.75,NaN,129.6113131698414,0,0,123.51520421032387,37.051003669326626,39.546479082631635,-53.20512820512811,-73.55072463768114
1752475680,121.9,121.9,117.8,119.1,117.26499999999999,NaN,136.75,NaN,129.07768185285727,0,0,122.96330368403339,29.638005897077033,34.99789471357693,-83.75000000000003,-90.71428571428575
1752475740,118.9,120.4,117.8,120.15,117.26499999999999,NaN,136.75,NaN,128.18491366757152,0,0,122.61164072352922,34.68830823549047,33.79243926729804,-70.62499999999989,-83.21428571428567
1752475800,120.25,120.25,118.5,119.55,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.22893563308807,33.70703791799733,32.677784016854936,-74.45255474452559,-87.50000000000001
1752475860,119.7,123,119.5,122.9,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.31281867895206,60.356249795429655,42.91719864963915,-5.555555555555497,-63.57142857142855
1752475920,122.9,122.9,120.9,120.9,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.13621634408305,70.16158075742975,54.74162282361891,-41.509433962263955,-77.8571428571428
1752475980,121.2,124.7,121,124.5,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.43168930107267,89.92288727614886,73.48023927633608,-2.89855072463772,-52.142857142857174
1752476040,124.1,125.95,123.65,125,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.75272813843858,89.92288727614886,83.33578510324249,-11.656441717791438,-48.571428571428605
1752476100,125.05,126.05,123.7,123.7,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.87113712113376,93.44931569803532,91.09836341677767,-28.484848484848417,-57.85714285714286
1752476160,124.3,127.5,123.05,127.5,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.44974498099204,93.44931569803532,92.2738395574065,0,-30.714285714285765
1752476220,127.9,128.55,124.55,124.6,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.59352685836804,82.62973671789813,89.84278937132292,-36.744186046511736,-51.4285714285715
1752476280,125.2,126.3,124.25,125.55,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.83808600107203,81.47460747873596,85.85121996488981,-29.850746268656824,-44.642857142857196
1752476340,125.1,125.45,122.35,122.35,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.65207525093803,62.829851521191046,75.64473190594173,-68.50828729281778,-62.5514403292181
1752476400,123.35,123.35,119.6,120.65,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.27681584457078,49.80449034328479,64.70298311440395,-88.2681564245809,-76.54320987654312
1752476460,120.85,122.45,120,122.45,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,123.17346386399943,40.24068556627835,50.958342476918084,-68.15642458100555,-61.72839506172833
1752476520,122.4,124.3,118.45,118.45,117.26499999999999,NaN,136.75,NaN,128.0764223008144,0,0,122.5830308809995,27.2396839352615,39.09495328160823,-100,-94.65020576131683
