time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry,SMA 21,%R,%R,K,D
1752211260,167.8,168,163.3,164.45,NaN,158.42892886636105,152.7763367860372,NaN,0,160.2624261032829,-40.03623188405802,-27.904040404040437,62.8224384048771,74.82906633399766
1752211320,164.35,164.85,163.05,164.15,NaN,158.42892886636105,152.7763367860372,NaN,0,160.74837284037255,-62.19178082191778,-28.661616161616156,38.233691299157556,60.18885641285588
1752211380,164.45,165,160.55,160.85,NaN,158.42892886636105,152.7763367860372,NaN,0,160.761076235326,-94.21221864951765,-38.911022576361226,18.305032870312086,39.78705419144891
1752211440,160.7,164.25,160.35,163.9,NaN,158.42892886636105,152.7763367860372,NaN,0,161.15344170591024,-76.5676567656765,-30.810092961487367,14.496448843492397,23.678391004320677
1752211500,164.2,166.6,163.1,166,NaN,158.42892886636105,152.7763367860372,NaN,0,161.75926149267147,-62.706270627062686,-25.23240371845949,15.276322020895739,16.025934578233404
1752211560,165.9,167.75,164.8,166.4,NaN,158.42892886636105,152.7763367860372,NaN,0,162.33935380608753,-60.06600660066,-25.068870523415953,25.529265944360247,18.434012269582794
1752211620,166.75,180,166.75,178.55,NaN,164.81404270639575,155.9807423605558,NaN,0,164.3656845803266,-7.37913486005083,-3.553921568627422,47.81525532402035,29.540281096425446
1752211680,180.75,189,179.3,186.85,NaN,171.2632341651166,165.36016812450023,NaN,0,167.17622400778578,-7.504363001745219,-4.869762174405448,71.62412925233654,48.32288350690572
1752211740,186.1,191.2,182.8,182.8,NaN,171.2632341651166,167.56915131205022,NaN,0,169.12919600681255,-27.228525121555847,-18.26086956521734,84.80285776533195,68.08074744722961
1752211800,181.45,192,181.45,191.65,NaN,174.07566986567463,167.56915131205022,NaN,0,171.94429650596098,-1.1058451816745474,-0.7625272331154559,87.98060044328548,81.46919582031799
1752211860,191.95,194.45,186.95,193.85,NaN,176.4905358925397,169.86251256276066,NaN,0,174.68250944271585,-1.7595307917888399,-1.240951396070309,87.56751925707356,86.78365915523034
1752211920,194.9,195,188.75,193.45,NaN,176.4905358925397,171.2462613064846,NaN,0,177.02844576237638,-4.4733044733045055,-3.169734151329266,96.0674701520486,90.53852995080256
1752211980,193.35,196.8,190.2,196.8,NaN,180.58594297122542,172.95413517583614,NaN,0,179.49989004207933,0,0,98.1852088118897,93.94006607367062
1752212040,197,198.45,190.25,191.9,NaN,180.58594297122542,173.39872165825253,NaN,0,181.0499037868194,-19.46508172362552,-12.51193887297036,86.94213385730897,93.7316042737491
1752212100,192.2,192.7,189,191.2,NaN,180.58594297122542,173.39872165825253,NaN,0,182.318665813467,-22.870662460567832,-13.849092645654252,75.07894270017145,86.73542845645672
1752212160,191.15,193.9,185.45,186,NaN,180.58594297122542,173.39872165825253,NaN,0,182.7788325867836,-65.01305483028722,-23.782234957020037,50.37597422114869,70.79901692620972
1752212220,186.85,186.85,183.2,186,NaN,180.58594297122542,173.39872165825253,NaN,0,183.18147851343565,-73.23529411764699,-23.782234957020037,32.904616044168876,52.78651098849635
1752212280,186.45,194.05,185.8,194.05,NaN,180.58594297122542,173.39872165825253,NaN,0,184.5400436992562,-25.882352941176336,-8.40496657115564,26.05828778446382,36.446292683260474
1752212340,194,205,193.45,201.55,NaN,184.53302799424893,177.6977436519815,NaN,0,186.66628823684917,-15.825688073394435,-5.857385398981305,40.087193051731596,33.01669896012144
1752212400,201.85,202,193.2,193.4,NaN,184.53302799424893,177.6977436519815,NaN,0,187.508002207243,-53.211009174311876,-20.315236427320485,36.77665028839612,34.30737704153052
1752212460,193,193,186.55,187.35,NaN,184.53302799424893,177.6977436519815,NaN,0,187.48825193133763,-80.96330275229356,-36.963350785340324,23.55454637380377,33.472796571310504
1752212520,188.05,188.05,172.4,173.95,NaN,NaN,NaN,202.93983187549978,0,185.79597043992044,-95.24539877300617,-68.92341842397336,0.8952762522254147,20.408824304808444
1752212580,172.35,186,172.35,181.05,NaN,NaN,NaN,202.93983187549978,0,185.20272413493038,-73.35375191424193,-53.639417693169065,5.644076200518678,10.031299608849299
1752212640,181.3,185.1,180.15,184.9,NaN,NaN,NaN,202.93983187549978,0,185.1648836180641,-61.56202143950993,-45.01679731242999,14.108048761516491,6.882467071420206
1752212700,185,186.8,183.3,184.85,NaN,NaN,NaN,202.93983187549978,0,185.12552316580607,-61.71516079632466,-45.12877939529676,22.528840666380233,14.0936552094718
1752212760,185.45,186.4,183.3,184.3,NaN,NaN,NaN,202.93983187549978,0,185.0223327700803,-63.39969372128633,-46.36058230683088,24.798879100297583,20.478589509398102
1752212820,183.3,185.95,182.45,185,NaN,NaN,NaN,202.93983187549978,0,185.01954117382027,-61.25574272588054,-44.79283314669652,26.3819755169509,24.56989842787624
1752212880,185.3,186.65,182.95,186.45,NaN,NaN,NaN,202.93983187549978,0,185.19834852709275,-52.44519392917372,-41.545352743561054,29.52866420436641,26.903172940538298
1752212940,185.9,187.75,184.95,187.75,NaN,NaN,NaN,202.93983187549978,0,185.51730496120615,-25.423728813559315,-38.63381858902575,34.57759053366595,30.16274341832775
1752213000,187.3,190,186.7,187.75,NaN,NaN,NaN,202.93983187549978,0,185.79639184105537,-12.747875354107645,-38.63381858902575,37.493562519750384,33.866605752594246
1752213060,187.4,189.5,186.5,188.75,NaN,NaN,NaN,202.93983187549978,0,186.16559286092345,-7.082152974504247,-36.39417693169092,40.078255665101864,37.383136239506065
1752213120,188.6,191.6,188.35,191,NaN,NaN,NaN,202.93983187549978,0,186.76989375330803,-5.240174672489038,-33.41288782816228,43.95019745549883,40.50733854678369
1752213180,190,192.45,189.6,192.2,NaN,NaN,NaN,202.93983187549978,0,187.44865703414453,-2.5,-31.840796019900534,59.84130893091831,47.95658735050634
1752213240,191,192.35,189.25,191.4,NaN,NaN,NaN,202.93983187549978,0,187.94257490487647,-10.49999999999983,-35.55555555555554,76.33407514635107,60.04186051092273
1752213300,191.8,194.9,191.1,193.6,NaN,NaN,NaN,202.93983187549978,0,188.6497530417669,-10.441767068273169,-34.91577335375192,92.83242572555189,76.33593660094041
1752213360,193.6,198,192.8,197.3,NaN,NaN,NaN,202.93983187549978,0,189.73103391154604,-4.651162790697596,-23.583460949463973,97.31160661973017,88.82603583054436
1752213420,197,198.45,194.5,197.95,NaN,NaN,NaN,202.93983187549978,0,190.75840467260278,-3.7037037037037037,-21.592649310872925,100,96.71467744842734
1752213480,198.35,199.2,195.8,197.1,NaN,NaN,NaN,202.93983187549978,0,191.55110408852744,-16.535433070866112,-24.19601837672283,95.90760827986719,97.73973829986578
1752213540,196,196.5,191.4,191.4,NaN,NaN,NaN,202.93983187549978,0,191.5322160774615,-61.41732283464559,-41.653905053598756,67.00508880913507,87.6375656963341
1752213600,190.65,191.5,187.65,191.4,NaN,NaN,NaN,202.93983187549978,0,191.51568906777882,-67.53246753246748,-41.653905053598756,36.71067755594486,66.54112488164904
1752213660,190.55,190.55,181.05,183.25,NaN,NaN,NaN,201.49355567884436,0,190.48247793430647,-87.87878787878793,-66.6156202143951,7.469735942744346,37.061834102608096
1752213720,183.55,188,182.55,187.25,NaN,NaN,NaN,201.03420011095992,0,190.07841819251817,-65.84022038567495,-54.36447166921898,11.139568415408311,18.43999397136584
1752213780,187.25,191,187.25,187.95,NaN,NaN,NaN,201.03420011095992,0,189.8123659184534,-61.98347107438024,-52.2205206738132,17.56555576992103,12.058286709357901
1752213840,187.45,189.4,187.2,188,NaN,NaN,NaN,201.03420011095992,0,189.5858201786467,-61.707988980716266,-52.06738131699846,27.133504594375555,18.612876259901636
1752213900,187.2,188.1,185,185.85,NaN,NaN,NaN,200.47370688088978,0,189.11884265631588,-73.55371900826454,-58.652373660030634,24.041723444945703,22.913594603080767
1752213960,186.25,187.4,184.95,185.9,NaN,NaN,NaN,199.4413361928008,0,188.7164873242764,-73.27823691460054,-58.4992343032159,19.704564651431472,23.626597563584244
1752214020,185,187,184.9,185,NaN,NaN,NaN,198.5197025735207,0,188.25192640874184,-74.43365695792886,-57.33558178752107,13.231793124317578,18.99269374023159
1752214080,184.95,186,181.9,182.35,NaN,NaN,NaN,196.49273231616863,0,187.5141856076491,-87.55980861244034,-62.756052141527,8.222927938482245,13.71976190474377
1752214140,182.15,183.05,181,181.8,NaN,NaN,NaN,193.9284590845518,0,186.79991240669295,-91.99999999999989,-64.80446927374295,3.095177297340642,8.183299453380158
1752214200,181.95,185,181.95,184.55,NaN,NaN,NaN,193.9284590845518,0,186.51867335585632,-64.49999999999989,-54.56238361266287,7.035613033084629,6.117906089635838
1752214260,184.9,188.15,184.9,186.8,NaN,NaN,NaN,193.9284590845518,0,186.5538391863743,-41.999999999999886,-65.0918635170603,20.191214759559983,10.107335029995085
1752214320,186.7,187,182.6,183.5,NaN,NaN,NaN,193.9284590845518,0,186.1721092880775,-70.23809523809526,-86.26373626373625,29.583779540428754,18.936869111024453
1752214380,183.2,183.5,180.4,182,NaN,NaN,NaN,193.45249950537442,0,185.65059562706782,-79.3548387096775,-91.48936170212768,26.466405926654904,25.41380007554788
1752214440,182.65,189.05,182.65,187.7,NaN,NaN,NaN,193.45249950537442,1,185.90677117368435,-15.606936416185224,-61.1702127659575,46.64413753351287,34.23144100019884
1752214500,187.5,188.25,186.1,186.7,178.31499999999997,NaN,NaN,193.45249950537442,0,186.0059247769738,-27.167630057803713,-66.48936170212772,65.72839640145696,46.27964662054158
1752214560,186.6,187.2,181.55,182.4,178.31499999999997,NaN,NaN,193.45249950537442,0,185.5551841798521,-76.87861271676302,-89.36170212765956,71.0459488520391,61.139494262336314
1752214620,182.35,185.3,182,183.2,178.31499999999997,NaN,NaN,193.45249950537442,0,185.26078615737057,-67.63005780346843,-85.10638297872349,51.0272580470014,62.600534433499156
1752214680,183.3,185.35,183.2,184.9,178.31499999999997,NaN,NaN,193.45249950537442,0,185.21568788769926,-47.976878612716796,-76.06382978723401,44.5218455995304,55.5316841661903
