date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Call,Put,Call Comments,Put Comments,source_dir
2506,Put,Reversal,2025-06-25 10:07:00,2025-06-25 10:14:00,83.85,89.7195,77.98049999999999,89.7195,5.869500000000002,Target Profit (7.0%),25200.8,25202.6,25196.0,25198.3,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 10:18:00,2025-06-25 10:25:00,156.8,167.776,145.824,167.776,10.976,Target Profit (7.0%),25181.9,25189.4,25181.9,25188.1,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 10:44:00,2025-06-25 10:45:00,76.0,81.32000000000001,70.67999999999999,81.32000000000001,5.320000000000007,Target Profit (7.0%),25211.3,25211.35,25205.35,25205.35,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 10:49:00,2025-06-25 10:52:00,156.9,167.883,145.917,167.883,10.983000000000004,Target Profit (7.0%),25197.15,25200.15,25195.35,25199.4,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 10:58:00,2025-06-25 11:05:00,71.75,66.72749999999999,66.72749999999999,76.77250000000001,-5.022500000000008,Stop Loss (7%),25202.5,25204.8,25200.45,25202.8,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 11:16:00,2025-06-25 11:21:00,155.75,166.6525,144.8475,166.6525,10.902500000000003,Target Profit (7.0%),25195.35,25199.2,25194.3,25198.55,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 11:35:00,2025-06-25 12:01:00,66.15,70.7805,61.5195,70.7805,4.630499999999998,Target Profit (7.0%),25216.15,25218.15,25213.95,25213.95,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Continuation,2025-06-25 11:44:00,2025-06-25 12:04:00,166.2,154.56599999999997,154.56599999999997,177.834,-11.634000000000016,Stop Loss (7%),25212.05,25213.45,25210.95,25212.5,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Continuation,2025-06-25 12:20:00,2025-06-25 12:21:00,78.45,72.9585,72.9585,83.9415,-5.491500000000002,Stop Loss (7%),25200.6,25200.6,25181.1,25182.1,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 12:23:00,2025-06-25 12:25:00,155.0,165.85000000000002,144.14999999999998,165.85000000000002,10.850000000000025,Target Profit (7.0%),25191.95,25194.9,25188.65,25193.9,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 12:43:00,2025-06-25 12:48:00,62.2,66.554,57.846,66.554,4.353999999999999,Target Profit (7.0%),25210.25,25211.8,25205.3,25206.4,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 12:54:00,2025-06-25 12:57:00,153.5,164.245,142.755,164.245,10.745000000000005,Target Profit (7.0%),25197.5,25198.95,25195.2,25196.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 13:19:00,2025-06-25 13:22:00,53.5,49.754999999999995,49.754999999999995,57.245000000000005,-3.745000000000005,Stop Loss (7%),25235.65,25237.45,25227.35,25229.05,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 13:33:00,2025-06-25 13:39:00,48.35,51.7345,44.9655,51.7345,3.3845000000000027,Target Profit (7.0%),25254.6,25256.8,25252.95,25254.0,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 14:07:00,2025-06-25 14:12:00,181.8,194.526,169.074,194.526,12.726,Target Profit (7.0%),25232.15,25238.05,25231.65,25234.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 14:31:00,2025-06-25 14:33:00,47.05,50.3435,43.7565,50.3435,3.2935000000000016,Target Profit (7.0%),25258.25,25259.2,25248.6,25248.6,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Call,Reversal,2025-06-25 14:35:00,2025-06-25 14:44:00,184.05,196.93350000000004,171.16649999999998,196.93350000000004,12.883500000000026,Target Profit (7.0%),25215.75,25235.2,25215.75,25233.25,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
2506,Put,Reversal,2025-06-25 15:08:00,2025-06-25 15:09:00,50.0,53.5,46.5,53.5,3.5,Target Profit (7.0%),25249.95,25250.1,25242.0,25242.7,25120.583333333332,25082.466666666664,25158.7,25241.466666666664,25438.583333333332,25559.466666666664,25756.583333333332,24923.466666666664,24802.583333333332,24605.466666666664,24484.583333333332,25317.7,24999.7,0,0,,,2506
