time,open,high,low,close,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Prev Day High,Prev Day Low,Up Trend,Down Trend,K,D,%R,%R.1,datetime
1752820080,24949.5,24952.4,24948.15,24949.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,67.90087492233214,79.662257474003,-85.493827160481,-44.232602478551776,2025-07-18 11:58:00
1752820140,24949.65,24954.1,24948.6,24950.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,55.002762883106435,68.09575932236596,-82.14285714285461,-41.21621621621399,2025-07-18 11:59:00
1752820200,24951.35,24953.95,24946.75,24947.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,41.305761149713724,54.73646631838411,-93.15476190475296,-45.96456692913165,2025-07-18 12:00:00
1752820260,24947.65,24948.4,24942.65,24944.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,26.775665155142235,41.028063062654134,-90.19138755981108,-45.38288288288019,2025-07-18 12:01:00
1752820320,24944.15,24945.75,24942.3,24943.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,11.408642465776724,26.496689590210902,-96.12403100775238,-47.56380510440996,2025-07-18 12:02:00
1752820380,24942.85,24946.6,24941.35,24942.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,1.69667959992391,13.293662406947632,-94.45843828714328,-48.955916473316144,2025-07-18 12:03:00
1752820440,24942.0,24943.1,24939.45,24940.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,1.4506914188435378e-14,4.368440688566892,-97.18670076726704,-54.64037122969853,2025-07-18 12:04:00
1752820500,24940.4,24949.15,24940.0,24943.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,9.067775976280767,3.588151858734897,-72.15189873418974,-45.70765661253223,2025-07-18 12:05:00
1752820560,24943.15,24945.55,24940.95,24942.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,15.4310659243692,8.166280633549993,-80.54607508533127,-49.30394431554691,2025-07-18 12:06:00
1752820620,24942.5,24945.55,24940.65,24941.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,20.56773291533023,15.022191605326732,-87.03071672356245,-51.50812064965539,2025-07-18 12:07:00
1752820680,24941.45,24946.3,24940.55,24943.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,23.204310218691507,19.73436968613031,-74.13793103448276,-47.215777262179195,2025-07-18 12:08:00
1752820740,24943.1,24945.45,24941.85,24943.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,29.70140428883991,24.491149140953883,-61.855670103088144,-47.33178654291997,2025-07-18 12:09:00
1752820800,24942.95,24944.95,24940.6,24940.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,33.59299894137278,28.832904482968065,-84.53608247422797,-52.43619489559004,2025-07-18 12:10:00
1752820860,24941.45,24942.8,24939.2,24940.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24938.403491269513,,28.757461104784056,30.68395477833225,-87.93969849245588,-53.71229698375545,2025-07-18 12:11:00
1752820920,24940.35,24940.9,24935.75,24937.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24954.27414415271,15.897077086547222,26.082512377568023,-88.05970149254946,-61.9385342789626,2025-07-18 12:12:00
1752820980,24937.4,24938.2,24932.3,24932.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24951.374229737437,6.868815443053325,17.174451211461534,-97.03264094955529,-98.4,2025-07-18 12:13:00
1752821040,24932.85,24936.2,24932.15,24933.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24949.901806763697,4.453327604996594,9.073073378199046,-89.75265017669743,-95.38216560510448,2025-07-18 12:14:00
1752821100,24933.4,24935.05,24931.4,24933.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24948.474126087323,10.360781611068267,7.227641553039395,-83.5570469798829,-92.3794712286244,2025-07-18 12:15:00
1752821160,24933.6,24938.55,24929.9,24929.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24948.474126087323,10.360781611068267,8.391630275711043,-100.0,-100.0,2025-07-18 12:16:00
1752821220,24930.95,24931.45,24926.4,24926.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24945.127292130735,5.9074540060716885,8.876339076069407,-100.0,-100.0,2025-07-18 12:17:00
1752821280,24927.15,24928.3,24918.8,24919.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24940.982062917657,1.4210854715202004e-14,5.422745205713323,-98.47036328871344,-99.1061452513934,2025-07-18 12:18:00
1752821340,24918.65,24924.25,24918.65,24922.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,8.836227942000294,4.914560649357331,-85.50724637681029,-92.20489977728248,2025-07-18 12:19:00
1752821400,24921.9,24927.45,24921.7,24926.4,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,29.09907731607203,12.645101752690778,-65.1685393258427,-82.73942093541119,2025-07-18 12:20:00
1752821460,24926.25,24932.5,24926.0,24929.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,57.7193781760487,31.88489447804034,-43.467336683410885,-73.83720930232558,2025-07-18 12:21:00
1752821520,24929.4,24936.8,24928.6,24936.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,82.21648356738174,56.34497968650083,-8.793969849247196,-57.34430082256609,2025-07-18 12:22:00
1752821580,24937.05,24937.1,24932.5,24933.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,90.65509479615083,76.86365217986042,-26.381909547741586,-63.69268897150348,2025-07-18 12:23:00
1752821640,24933.05,24934.35,24932.1,24933.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,90.40865164177838,87.76007666843698,-27.638190954776903,-60.65573770492243,2025-07-18 12:24:00
1752821700,24933.55,24936.0,24930.8,24936.0,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24938.818856625898,90.02153114593342,90.36175919462087,-5.962059620589259,-51.05782792665735,2025-07-18 12:25:00
1752821760,24934.85,24941.05,24934.85,24939.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24921.14356249429,,94.65340387642594,91.69452888804592,-6.919642857140283,-41.184767277855414,2025-07-18 12:26:00
1752821820,24939.0,24942.15,24938.55,24941.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24924.14420624486,,99.61287950415506,94.76260484217148,-2.3404255319272784,-34.9858356940579,2025-07-18 12:27:00
1752821880,24941.65,24943.05,24939.7,24940.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24925.784785620377,,98.27525386635224,97.51384574897774,-12.646370023423474,-28.852459016402985,2025-07-18 12:28:00
1752821940,24940.4,24941.75,24937.65,24939.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24925.784785620377,,95.56040429964465,97.81617922338398,-19.941348973595087,-31.147540983606557,2025-07-18 12:29:00
1752822000,24939.4,24944.0,24939.15,24943.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.384926352504,,95.56040429964465,96.46535415521384,-2.9220779220823707,-18.360655737712076,2025-07-18 12:30:00
1752822060,24943.4,24943.75,24939.35,24940.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,93.40135574979831,94.84072144969586,-24.621212121210764,-27.540983606562147,2025-07-18 12:31:00
1752822120,24940.65,24943.5,24938.0,24942.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,94.07316799105962,94.34497601350084,-10.22727272726114,-21.311475409836067,2025-07-18 12:32:00
1752822180,24942.4,24942.85,24937.05,24940.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,86.28248757850126,91.25233710645308,-27.651515151524652,-21.518987341776484,2025-07-18 12:33:00
1752822240,24940.0,24940.0,24936.05,24937.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,72.52247837600014,84.292711315187,-69.3989071037982,-31.283905967444845,2025-07-18 12:34:00
1752822300,24937.95,24938.7,24934.4,24935.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,41.40827949070783,66.7377484817364,-90.62500000002132,-39.7830018083214,2025-07-18 12:35:00
1752822360,24935.35,24936.8,24931.15,24933.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,15.865626569932866,43.26546147888027,-84.43579766536789,-45.89552238805823,2025-07-18 12:36:00
1752822420,24932.6,24933.9,24929.75,24929.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,0.1760971225947424,19.150001061078488,-100.0,-57.79467680608801,2025-07-18 12:37:00
1752822480,24930.2,24932.65,24929.3,24930.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,3.320403264243448,6.454042318923686,-89.45578231293064,-51.87376725839136,2025-07-18 12:38:00
1752822540,24930.9,24946.75,24930.85,24946.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,36.65373659757678,13.383412328138323,-2.2922636103234297,-1.423487544489238,2025-07-18 12:39:00
1752822600,24946.3,24946.3,24940.85,24942.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24926.558933717253,,62.67527157068668,34.216470477502305,-23.49570200572134,-14.59074733095643,2025-07-18 12:40:00
1752822660,24942.75,24951.8,24941.5,24951.8,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,92.68820163977658,64.00573660268002,0.0,0.0,2025-07-18 12:41:00
1752822720,24950.8,24951.1,24942.35,24943.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,80.12273135461551,78.49540152169293,-37.11111111110464,-25.188536953240103,2025-07-18 12:42:00
1752822780,24943.9,24943.9,24940.55,24940.7,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,71.21864091665236,81.34319130368148,-49.33333333332686,-33.484162895925415,2025-07-18 12:43:00
1752822840,24940.9,24941.9,24936.6,24936.6,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,49.8138716635494,67.05174797827242,-67.55555555555878,-45.85218702866283,2025-07-18 12:44:00
1752822900,24936.3,24938.0,24933.25,24937.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,41.79987312771906,54.27746190264027,-64.88888888888242,-44.0422322775249,2025-07-18 12:45:00
1752822960,24937.55,24939.1,24936.2,24937.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,37.368093870709025,42.99394622065916,-65.11111111110141,-44.19306184011699,2025-07-18 12:46:00
1752823020,24937.3,24939.15,24935.55,24935.55,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,35.85454384090689,38.34083694644499,-77.56563245823119,-53.98671096345776,2025-07-18 12:47:00
1752823080,24935.6,24936.15,24932.5,24934.3,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,31.71794977072088,34.98019582744559,-90.6735751295371,-67.829457364343,2025-07-18 12:48:00
1752823140,24934.5,24942.45,24933.3,24941.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,39.447928990376624,35.67347420066813,-51.0362694300462,-42.45689655171653,2025-07-18 12:49:00
1752823200,24942.65,24942.9,24935.45,24935.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,40.1455472699048,37.10380867700077,-84.1397849462314,-72.6666666666602,2025-07-18 12:50:00
1752823260,24935.7,24936.85,24933.75,24935.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,40.8284851797191,40.14065381333351,-73.68421052631915,-72.44444444444122,2025-07-18 12:51:00
1752823320,24935.75,24936.55,24933.45,24933.45,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,20.41284068192665,33.795624377183515,-90.8653846153789,-81.55555555554909,2025-07-18 12:52:00
1752823380,24933.8,24936.55,24932.4,24935.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,13.013045176835556,24.751457012827103,-74.285714285742,-74.22222222222545,2025-07-18 12:53:00
1752823440,24934.95,24935.8,24931.05,24932.75,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,3.7128368248653345,12.379574227875842,-85.65400843881507,-84.66666666666343,2025-07-18 12:54:00
1752823500,24932.4,24935.55,24931.25,24933.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,5.128874308598284,7.284918770099722,-83.12236286920142,-83.33333333333333,2025-07-18 12:55:00
1752823560,24933.35,24940.5,24933.0,24940.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,34.749370817066286,14.530360650176632,-20.253164556970574,-50.22222222221899,2025-07-18 12:56:00
1752823620,24939.35,24943.8,24936.85,24942.35,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24927.74304969985,,68.0827041503996,35.98698309202139,-11.37254901961355,-42.00000000000323,2025-07-18 12:57:00
1752823680,24943.05,24949.55,24942.45,24949.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24928.988080566633,,100.0,67.61069165582195,-2.1621621621503633,-11.777777777768076,2025-07-18 12:58:00
1752823740,24949.5,24952.7,24947.8,24952.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24933.469272509967,,100.0,89.36090138346653,-2.3094688221707456,-2.136752136752004,2025-07-18 12:59:00
1752823800,24951.55,24969.1,24951.55,24969.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24939.95734525897,,100.0,100.0,0.0,0.0,2025-07-18 13:00:00
1752823860,24968.85,24991.2,24968.85,24991.2,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,24954.989110733077,,100.0,100.0,0.0,0.0,2025-07-18 13:01:00
1752823920,24990.35,24990.35,24951.6,24952.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,25005.06088926693,74.35817107280135,91.45272369093378,-65.08728179551207,-63.24717285945159,2025-07-18 13:02:00
1752823980,24951.25,24954.4,24950.1,24951.5,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24984.511070306213,48.46395628488694,74.27404245256277,-66.22185154295288,-64.13570274636477,2025-07-18 13:03:00
1752824040,24951.3,24956.4,24949.55,24954.25,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24984.06496327559,23.74483364300112,48.85565366689648,-63.48797250859152,-59.69305331179299,2025-07-18 13:04:00
1752824100,24953.3,24955.75,24950.5,24950.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24982.68096694803,22.838735960470327,31.68250862945281,-74.60901563937009,-65.50888529886643,2025-07-18 13:05:00
1752824160,24949.85,24949.85,24941.25,24942.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24974.970370253228,18.07041527643076,21.55132829330074,-98.29829829830123,-81.35874067937101,2025-07-18 13:06:00
1752824220,24942.25,24946.85,24941.05,24943.1,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24972.168333227903,12.642812001801405,17.85065441290084,-95.91226321037048,-79.9667497921879,2025-07-18 13:07:00
1752824280,24943.45,24948.95,24943.45,24948.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24972.168333227903,11.712561091402051,14.141929456544746,-84.44666001994209,-70.40731504572096,2025-07-18 13:08:00
1752824340,24947.7,24948.35,24944.05,24945.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24972.0763499146,11.117800132635148,11.824391075279545,-90.32901296111258,-75.31172069825134,2025-07-18 13:09:00
1752824400,24945.45,24945.8,24942.55,24944.05,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24968.468714923143,8.919045665479798,10.583135629839006,-93.91480730223115,-78.38736492103128,2025-07-18 13:10:00
1752824460,24944.0,24946.3,24941.95,24945.65,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,5.079610045425828,8.372151947846932,-70.03257328989233,-75.7273482959238,2025-07-18 13:11:00
1752824520,24944.75,24949.3,24941.9,24948.95,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,7.160557437518878,7.053071049474842,-48.53420195439523,-70.24106400664834,2025-07-18 13:12:00
1752824580,24948.65,24950.95,24946.4,24950.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,11.119077882101374,7.786415121682033,-38.09523809522631,-68.24605153781926,2025-07-18 13:13:00
1752824640,24949.65,24951.3,24947.95,24949.9,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,13.857372393240937,10.712335904287068,-13.658536585344558,-68.66167913549172,2025-07-18 13:14:00
1752824700,24949.25,24951.7,24947.6,24951.15,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,38.97316827230671,21.31653951588301,-5.164319248818754,-66.58354114712935,2025-07-18 13:15:00
1752824760,24950.7,24951.35,24941.65,24941.85,25150.266666666663,25130.858333333337,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,25238.35,25101.0,,24967.29434343083,34.02679487806141,28.95244518120303,-98.00995024878505,-82.04488778055027,2025-07-18 13:16:00
