time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry2,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily R3,Daily R4,Daily S1,Daily S2,Daily S3,Daily S4,Weekly Pivot,Weekly BC,Weekly TC,Weekly R1,Weekly R2,Weekly R3,Weekly R4,Weekly S1,Weekly S2,Weekly S3,Weekly S4,Monthly Pivot,Monthly BC,Monthly TC,Monthly R1,Monthly R2,Monthly R3,Monthly R4,Monthly S1,Monthly S2,Monthly S3,Monthly S4,Tomorrow Pivot,Tomorrow BC,Tomorrow TC,Tomorrow R1,Tomorrow R2,Tomorrow S1,Tomorrow S2,Next Week Pivot,Next Week BC,Next Week TC,Next Week R1,Next Week R2,Next Week R3,Next Week S1,Next Week S2,Next Week S3,Next Month Pivot,Next Month BC,Next Month TC,Next Month R1,Next Month R2,Next Month R3,Next Month S1,Next Month S2,Next Month S3,Prev Day High,Prev Day Low,Prev Week High,Prev Week Low,Prev Month High,Prev Month Low,K,D,%R,%R,DI+,DI-,ADX
1752812640,25048.95,25048.95,25042.2,25045.05,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,92.8911670253914,74.18941658756079,-21.458333333339397,-68.55713094245485,19.31567796069908,29.089859474264575,44.25272054063863
1752812700,25045.2,25045.75,25041.45,25044.25,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,91.42138779578484,87.4617072729895,-24.7916666666697,-69.89157631359625,18.540799109547244,28.62258164385196,43.935125842969235
1752812760,25043.75,25047.25,25042,25044.4,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,86.96776754905267,90.42677412340963,-24.166666666663634,-69.64136780650458,19.043377113256327,27.18846626771988,42.564478184491136
1752812820,25044.85,25046.65,25040.2,25041.05,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,82.52931104440823,86.97282212974858,-39.019189765463416,-75.22935779816787,17.859441057777687,27.23313641494488,40.64355917130347
1752812880,25041.5,25043.6,25039.45,25041.35,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,79.5391637377798,83.01208077708024,-48.22888283379363,-74.72894078399061,17.121862391478775,26.854801758160708,38.626787115812704
1752812940,25040.75,25045,25039,25039,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,72.74533735970034,78.27127071396279,-61.03542234332095,-78.64887406171957,17.497144334583446,25.232300054491002,35.753186097681166
1752813000,25039.8,25042.25,25031.55,25032.75,NaN,NaN,NaN,25054.77886946969,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,62.64541701060323,71.6433060360278,-93.5656836461092,-89.07422852377115,15.677985274937884,29.84788222776017,33.78722562220527
1752813060,25033.1,25033.8,25024.15,25024.65,NaN,NaN,NaN,25050.900897957545,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,44.48656736873081,59.95910724634481,-98.08061420345484,-99.19354838709677,14.240038287443749,34.14357225868104,32.44818276488112
1752813120,25024.8,25024.8,25018.15,25021.15,NaN,NaN,NaN,25043.20330816179,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,23.643375480610185,43.59178661998143,-90.25974025974003,-95.58823529411765,13.332542505033738,37.71759150393994,31.353265830157362
1752813180,25021.1,25027.25,25021.1,25025.9,NaN,NaN,NaN,25043.20330816179,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,20.97130866404313,29.70041717112805,-73.36769759450038,-88.6029411764706,14.914415565747166,35.466515617692,30.18122593464744
1752813240,25026.2,25029.4,25025.3,25027.2,NaN,NaN,NaN,25043.20330816179,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,28.9905071392029,24.535063761285414,-68.90034364261263,-86.69117647058931,16.45623812792828,34.00925661635106,28.601621784194613
1752813300,25024.95,25027.2,25022.05,25026.3,NaN,NaN,NaN,25043.20330816179,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,42.10455321471172,30.688789672652593,-71.40350877193748,-88.01470588235615,15.589744683437848,35.541370276330234,28.461992847150867
1752813360,25025.5,25026.25,25011.35,25012.6,NaN,NaN,NaN,25041.272747984953,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,30.16095419523651,33.75200484971705,-96.28528974739986,-98.2674982674983,13.386248737357608,40.63402200318799,30.146593055684004
1752813420,25013.1,25020.75,25011.95,25019,NaN,NaN,NaN,25039.215473186454,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,32.2459371431172,34.83714818435515,-77.26597325408284,-88.47891566264866,12.285490564423338,37.292665309704844,32.55096736328425
1752813480,25019.4,25021.85,25017.45,25019.4,NaN,NaN,NaN,25039.215473186454,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,36.98599918894742,33.13096350910038,-73.94822006471672,-85.6249999999948,12.82459289258631,35.711435393303816,34.47682862136076
1752813540,25019.1,25020.55,25017,25017,NaN,NaN,NaN,25039.215473186454,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,52.540882655001674,40.59093966235543,-74.83296213807897,-89.70856102003405,12.368909328148202,34.892942071605596,36.35409031298371
1752813600,25017.95,25018.3,25010.25,25011.45,NaN,NaN,NaN,25035.38662995293,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,45.416814662122555,44.98123216869055,-93.73368146213767,-97.40820734341091,11.381344619935959,38.80187061466685,38.99858398391632
1752813660,25011.2,25013.85,25007.8,25013.25,NaN,NaN,NaN,25031.64046695763,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,42.95049014612315,46.96939582108246,-74.7685185185177,-87.14622641509307,10.690506019489634,38.90469489967634,41.57724694955921
1752813720,25012.75,25017.2,25006.8,25007.7,NaN,NaN,NaN,25031.64046695763,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,37.125922486987356,41.83107576507769,-96.0176991150382,-97.92626728110271,12.8645082252105,34.97463751267688,43.297646665405935
1752813780,25007.45,25012.5,25004.65,25012.3,NaN,NaN,NaN,25030.598528235685,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,60.01242748415967,46.69628003909006,-66.07538802661612,-83.20526893524053,11.888310028005264,34.398980873808256,45.478351879693115
1752813840,25011.35,25015.55,25011.05,25013.2,NaN,NaN,NaN,25030.598528235685,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,76.7152823917523,57.95121078763311,-60.41666666666737,-81.22941822173566,14.389343682393035,32.859638806225036,46.04738601434481
1752813900,25013.3,25013.3,24995.4,24996.2,NaN,NaN,NaN,25028.7740578709,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,70.90789882650891,69.21186956747363,-96.97542533081527,-98.54014598540277,12.074668841125854,41.637873092405805,47.04043837095792
1752813960,24996.35,24996.35,24977.7,24981.4,NaN,NaN,NaN,25014.601652083813,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,37.57456549317558,61.7325822371456,-91.61947904869555,-94.89655172413693,10.2284999035446,49.78238367268096,48.336461085216
1752814020,24980.75,24982.8,24965.65,24966.55,NaN,NaN,NaN,25004.18898687543,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,4.241232159842241,37.57456549317558,-98.36065573770883,-98.93554109994344,8.883424588767653,52.47555980985412,50.497247555005494
1752814080,24968.05,24968.75,24955.25,24959.4,NaN,NaN,NaN,24993.017588187886,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,-5.921189464667502e-15,13.938599217672605,-93.41792228389929,-95.6292785676657,7.992443364818092,54.939003363994786,53.34134086101746
1752814140,24959.85,24962.65,24953.25,24957.85,NaN,NaN,NaN,24988.6858293691,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,-5.921189464667502e-15,1.4137440532807448,-92.80688037529555,-95.255286230017,7.433389336869395,52.58439117457721,55.927687914539824
1752814200,24956.65,24957.75,24942,24943.05,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,-5.921189464667502e-15,-4.04614613418946e-15,-98.6037234042563,-99.02957486136852,6.595634591120048,54.657370763684064,57.92942974579643
1752814260,24944.55,24957.5,24938.15,24956.85,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,18.634638332811075,6.211546110937021,-75.83979328165682,-83.12274368231299,5.744465186678794,50.17148401700196,60.001808963276794
1752814320,24955.65,24959.7,24953.75,24956.8,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,37.24808977770684,18.6275760368393,-75.90439276486002,-82.90559120073505,7.024385094065558,48.11529402432279,61.95660538492508
1752814380,24955.55,24964.4,24952.4,24964.4,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,65.26890624847476,40.383878119664224,-65.0698602794401,-75.93950504124624,9.651619035071171,44.182463890388036,63.1341149748976
1752814440,24965.8,24965.8,24958.65,24964.45,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,74.716264346075,59.07775345741887,-54.81099656357287,-75.76036866359514,10.146416577699972,41.98064963694876,63.593373334530575
1752814500,24965.25,24967.8,24959.55,24962.2,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,82.86432491093828,74.28316516849601,-46.13661814109642,-77.49181094993018,10.968405142691488,39.53260798052688,63.569994299873045
1752814560,24962.1,24965.85,24959.6,24960.75,NaN,NaN,NaN,24982.29224643219,0,25150.266666666666,25130.858333333334,25169.675,25199.533333333333,25287.61666666667,25336.88333333333,25424.966666666667,25062.183333333334,25012.916666666668,24924.833333333336,24875.56666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25238.35,25101,NaN,NaN,NaN,NaN,80.73006434398735,79.43688453366688,-26.143790849674446,-78.84885353299124,10.470279744195667,37.7372516048554,64.3088509027071
