time,open,high,low,close,Fixed Stop Loss,Supertrend Stop,Take Profit,Up Trend,Down Trend,Entry1,Entry2,SMA 21,EMA,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1752038100,173.5,176.6,172.85,173.8,NaN,163.3715428709213,183,163.3715428709213,NaN,0,0,171.56349561455662,172.13509378391097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,100,-31.111111111110922,-41.28440366972471
1752038160,174.05,175.6,173.35,173.65,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.82430866273705,172.43807502712878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.75187581594253,99.58395860531418,-35.54216867469873,-42.2018348623853
1752038220,172.6,172.65,165.4,167.15,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.24002007989492,171.38046002170302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.4185424826092,88.05680609951723,-84.37499999999999,-81.95718654434242
1752038280,167.05,171.8,167.05,171.8,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.31001756990804,171.4643680173624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.63641948612661,72.2689459282261,-42.85714285714275,-53.51681957186537
1752038340,173.4,174.35,172.15,173.65,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.60251537366955,171.90149441388994,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.182913813994524,55.41262526091011,-26.33928571428564,-42.2018348623853
1752038400,174,174.85,171.65,173.2,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.80220095196086,172.16119553111196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.6663657221994,58.16189967410685,-30.35714285714294,-44.95412844036705
1752038460,173.05,175.3,172.75,173.05,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.95817583296576,172.33895642488957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,77.843238566961,66.56417270105165,-31.696428571428452,-45.87155963302746
1752038520,172.15,173.65,171.2,172.5,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,172.02590385384505,172.37116513991165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72.03508708604117,74.5148971250672,-36.60714285714285,-49.235474006116206
1752038580,172.4,172.55,170.6,171,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.89766587211443,172.09693211192933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.50639351114625,70.12823972138281,-50,-57.49999999999993
1752038640,171,171.6,169,169.7,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.62295763810013,171.61754568954348,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.168702095231225,58.57006089747288,-57.84313725490208,-57.031250000000036
1752038700,169.55,170.05,168.1,169.85,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.40133793333763,171.26403655163477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29.58164035140093,44.41891198592612,-55.050505050505194,-54.435483870967715
1752038760,169.8,170.9,168.05,169.4,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,171.15117069167042,170.89122924130783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.411809347097577,31.387383931243235,-71.51515151515159,-58.06451612903214
1752038820,168.7,169.55,167.1,169.35,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,170.9260243552116,170.58298339304625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.519561657603347,23.504337118700608,-72.56097560975616,-58.46774193548384
1752038880,168.9,169.2,166.65,169.1,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,170.69777131081017,170.286386714437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.260282509225156,18.730551171308687,-71.67630057803483,-64.93506493506503
1752038940,169.25,170.55,166.6,166.6,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,170.1855498969589,169.54910937154958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.475355180218562,14.751733115682347,-100,-86.58008658008671
1752039000,166.75,167.75,165.2,167,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,169.78735615983902,169.03928749723966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.684764001381642,10.47346723027511,-78.69822485207091,-83.11688311688319
1752039060,166.9,168.2,164.5,164.5,NaN,163.5818885838292,183,163.5818885838292,NaN,0,0,169.12643663985915,168.1314299977917,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7075528973661966,6.289224026322123,-100,-100.00000000000001
1752039120,165.45,165.65,159.2,160.2,NaN,NaN,NaN,NaN,172.92057653351145,0,0,168.01063205987674,166.54514399823336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.7075528973661966,4.033289932038001,-91.93548387096773,-94.25287356321839
1752039180,160.65,166.5,160.65,165.85,NaN,NaN,NaN,NaN,172.92057653351145,0,0,167.74055305239216,166.4061151985867,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.443408645342647,8.286171480025013,-43.162393162393194,-61.781609195402275
1752039240,165.6,166.4,163.15,165.8,NaN,NaN,NaN,NaN,172.92057653351145,1,0,167.49798392084313,166.28489215886935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.00485219214408,20.385271244950975,-43.58974358974348,-62.06896551724125
1752039300,166,169.9,164.3,169.75,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.77948593073774,166.97791372709548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.93905181692313,43.12910421813661,-7.0484581497798215,-39.367816091953976
1752039360,170,171,168,168.95,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.92580018939552,167.37233098167638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.4599313805466,64.13461179653792,-17.372881355932282,-43.96551724137933
1752039420,169.35,169.4,167.4,168,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.9350751657211,167.4978647853411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.03331227240947,81.47743182329306,-25.423728813559297,-49.42528735632179
1752039480,167.5,167.5,165.2,165.25,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.59944077000594,167.04829182827288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,79.62046017562568,84.37123460952725,-48.728813559321985,-65.22988505747122
1752039540,165.3,166.45,164.75,164.9,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.26201067375519,166.6186334626183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.25521699131285,79.63632981311599,-51.69491525423719,-67.24137931034474
1752039600,165.3,169.45,165.3,169.45,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.5355093395358,167.18490677009464,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.4537258859819,73.77646768430681,-13.135593220339066,-41.091954022988524
1752039660,169.8,169.8,167.3,167.75,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.56232067209382,167.2979254160757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,81.42122053736882,74.37672113822119,-31.400966183574898,-50.86206896551719
1752039720,167.55,168.85,167.3,168.85,155.852,NaN,177.8,NaN,172.92057653351145,0,0,167.7232805880821,167.60834033286056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.44121306307534,82.77205316214202,-27.388535031847226,-44.54022988505746
1752039780,168.35,171.3,168.35,171.3,155.852,NaN,177.8,NaN,172.92057653351145,0,0,168.17037051457186,168.34667226628846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.44121306307534,89.43454888783985,0,-26.219512195121837
1752039840,171.25,176.35,170.95,176.35,163.44437378831188,NaN,177.8,163.44437378831188,NaN,0,0,169.19282420025039,169.94733781303077,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.28570421702648,95.05604344772571,0,0
1752039900,175.55,189.95,175.2,182.4,NaN,NaN,NaN,168.96493640948069,NaN,0,0,170.8437211752191,172.43787025042462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.00000000000001,97.24230576003394,-29.960317460317405,-24.55284552845523
1752039960,181.15,183.95,181.15,182.9,NaN,NaN,NaN,169.46094276853265,NaN,0,0,172.3507560283167,174.5302962003397,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.00000000000001,99.42856807234217,-27.97619047619042,-22.92682926829263
1752040020,181.85,182.65,178.4,179.95,NaN,NaN,NaN,169.46094276853265,NaN,0,0,173.30066152477713,175.61423696027177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,92.21551318921068,97.40517106307023,-39.6825396825397,-32.520325203252035
1752040080,180.5,180.6,175.25,176.2,NaN,NaN,NaN,169.46094276853265,NaN,0,0,173.66307883418,175.73138956821742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.79215889518274,89.33589069479781,-55.78093306288038,-44.71544715447155
1752040140,176.35,179.35,176,179.15,NaN,NaN,NaN,169.46094276853265,NaN,0,0,174.3489439799075,176.41511165457393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.89842629645076,77.30203279361473,-47.68211920529798,-35.121951219512134
1752040200,178.8,180.45,177.65,178,NaN,NaN,NaN,169.46094276853265,NaN,0,0,174.80532598241905,176.73208932365915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.215351291951556,65.63531216119502,-52.75938189845475,-38.86178861788614
1752040260,178,178.75,176,178.75,NaN,NaN,NaN,169.46094276853265,NaN,0,0,175.29841023461665,177.13567145892733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.384253168222216,60.49934358554152,-51.85185185185181,-36.42276422764224
1752040320,179.05,180.7,177.15,179.3,NaN,NaN,NaN,169.46094276853265,NaN,0,0,175.79860895528958,177.56853716714187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,59.941879332791025,59.180494597654935,-56.05263157894725,-34.63414634146334
1752040380,179.6,179.75,178,178.3,NaN,NaN,NaN,169.46094276853265,NaN,0,0,176.1112828358784,177.7148297337135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.169001409379945,58.49837797013107,-78.98305084745748,-37.886178861788544
1752040440,178.2,181.75,177.25,180.35,NaN,NaN,NaN,169.46094276853265,NaN,0,0,176.6411224813936,178.24186378697078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.930049516775455,56.34697675298215,-41.37931034482757,-31.219512195121933
1752040500,180.85,181.4,179.15,179.75,NaN,NaN,NaN,169.46094276853265,NaN,0,0,177.0297321712194,178.54349102957661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.78540431783126,52.294818414662224,-39.189189189189236,-33.17073170731704
1752040560,179.4,181.75,178.9,181.75,NaN,NaN,NaN,169.49548583545234,NaN,0,0,177.61976564981697,179.1847928236613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.69947799431268,50.47164394297314,0,-26.66666666666663
1752040620,181.4,181.6,179.6,181.15,NaN,NaN,NaN,170.2084372519071,NaN,0,0,178.06104494358985,179.57783425892904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.80074625047901,46.42854285420765,-10.434782608695553,-28.617886178861735
1752040680,180.85,184,180.85,184,NaN,NaN,NaN,172.1275935267164,NaN,0,0,178.8034143256411,180.46226740714323,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.13201717396703,46.544080472919575,0,-19.349593495934922
1752040740,183.6,185.9,182.25,182.25,NaN,NaN,NaN,173.71233417404474,NaN,0,0,179.23423753493597,180.81981392571458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.65581723978273,44.19619355474293,-36.86868686868691,-25.040650406504028
1752040800,182.4,187.6,182.4,184,NaN,NaN,NaN,174.06860075664028,NaN,0,0,179.82995784306897,181.45585114057167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.35671786673509,49.714850760161625,-34.449760765550224,-20.307167235494852
1752040860,183,184,180.4,181.05,NaN,NaN,NaN,174.06860075664028,NaN,0,0,179.98246311268534,181.37468091245734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.172865243021086,46.06180011651298,-63.285024154589244,-33.20895522388054
1752040920,181.4,185.15,179.55,185.15,NaN,NaN,NaN,174.06860075664028,NaN,0,0,180.62840522359966,182.12974472996586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.00779325507267,48.512458788276284,-23.671497584540965,-18.71345029239761
1752040980,185.2,185.2,181.75,182.3,NaN,NaN,NaN,174.06860075664028,NaN,0,0,180.8373545706497,182.1637957839727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.67186812817954,36.95084220875777,-60.919540229884944,-30.35714285714278
1752041040,181.6,184.9,181.15,184.2,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.25768524931848,182.57103662717816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.63442602411367,36.104695802455296,-39.080459770115056,-22.817460317460327
1752041100,184,184.25,181,182.1,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.36297459315367,182.47682930174253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.268730675131257,23.19167494247483,-68.32298136645977,-31.15079365079364
1752041160,182.6,183.85,181.35,182.95,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.56135276900946,182.57146344139403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.407719706814932,20.43695880201996,-57.763975155279695,-27.77777777777779
1752041220,183.15,184.35,181.5,182.2,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.64118367288327,182.49717075311523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.445161810880793,10.373870730942333,-67.08074534161511,-31.440162271805303
1752041280,182.45,183.3,180.45,180.65,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.51728571377288,182.12773660249218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.445161810880793,8.099347776192177,-86.33540372670812,-41.059602649006585
1752041340,181.3,181.3,177.5,177.5,NaN,NaN,NaN,174.06860075664028,NaN,0,0,181.01512499955126,181.20218928199375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2.9634412072538665,-100,-54.96688741721855
1752041400,178,179.3,177.15,179.15,NaN,NaN,NaN,174.06860075664028,NaN,0,0,180.78198437460736,180.791751425595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.554878712712218,3.3333468411976743,-75.15527950310553,-49.99999999999993
1752041460,179.1,180.4,178.2,178.2,NaN,NaN,NaN,174.06860075664028,NaN,0,0,180.45923632778144,180.273401140476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.047005634728627,4.533961449146953,-86.95652173913062,-61.8421052631579
1752041520,177.8,179,177.6,178.5,NaN,NaN,NaN,174.06860075664028,NaN,0,0,180.21433178680877,179.91872091238082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.977532690738377,8.526472346059746,-82.58064516129039,-77.62711864406772
1752041580,178.6,178.6,173.25,175,NaN,NaN,NaN,174.06860075664028,NaN,0,0,179.56254031345767,178.93497672990466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.422653978026157,8.815730767831058,-84.23423423423422,-87.8048780487805
1752041640,175.35,176.8,175.25,175.6,NaN,NaN,NaN,174.06860075664028,NaN,0,0,179.06722277427548,178.26798138392374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.111009723730665,8.170398797498404,-78.82882882882888,-83.62369337979098
1752041700,175.8,178,172.25,177.4,NaN,NaN,NaN,174.06860075664028,NaN,0,0,178.85881992749106,178.094385107139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.758915164239502,7.764192955332113,-57.43801652892555,-66.44951140065142
1752041760,177.4,177.4,175.5,176,NaN,NaN,NaN,174.06860075664028,NaN,0,0,178.50146743655466,177.67550808571121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.871396564416218,10.913773817462134,-66.06334841628963,-75.57003257328991
1752041820,176.3,176.9,174.65,174.65,NaN,NaN,NaN,174.06860075664028,NaN,0,0,178.02003400698533,177.07040646856896,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.161582897238489,13.597298208631408,-73.48066298342539,-84.36482084690549
1752041880,174.9,175.75,172.85,173.9,NaN,NaN,NaN,NaN,183.68565610211306,0,0,177.50502975611215,176.43632517485517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.583150400719904,11.87204328745821,-79.75460122699381,-89.25081433224751
1752041940,174.4,175.3,172.7,173.25,NaN,NaN,NaN,NaN,183.22709049190175,0,0,176.97315103659813,175.79906013988415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.47066900054318656,6.738467432833864,-87.73006134969326,-93.48534201954398
1752042000,173.45,173.45,171.7,173.3,NaN,NaN,NaN,NaN,181.40438144271155,0,0,176.51400715702337,175.29924811190733,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3077959843035865,2.120538461855563,-78.08219178082165,-89.93710691823885
1752042060,173.4,173.55,171.7,172.35,NaN,NaN,NaN,NaN,181.12644329844042,0,0,175.99350626239544,174.70939848952585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3077959843035865,0.3620869897167896,-90.57971014492746,-95.91194968553455
1752042120,172.4,172.4,165.8,168.35,NaN,NaN,NaN,NaN,178.7312989685964,0,0,175.038067979596,173.43751879162068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3077959843035865,0.3077959843035896,-79.09836065573782,-88.30275229357805
1752042180,168.45,168.45,158.6,161.2,NaN,NaN,NaN,NaN,175.1481690717367,0,0,173.3083094821465,170.99001503329654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4802973661668753e-16,0.2051973228690608,-86.59793814432993,-91.03448275862071
1752042240,161.3,165.7,161.3,165.35,NaN,NaN,NaN,NaN,175.1481690717367,0,0,172.3135207968782,169.86201202663725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.918101554496678,4.741965846266755,-64.09574468085108,-76.72413793103448
1752042300,164.7,169.25,164,168,NaN,NaN,NaN,NaN,175.1481690717367,1,0,171.77433069726843,169.4896096213098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.41081621537219,16.44297258995629,-48.63387978142077,-67.58620689655172
1752042360,167.85,168.8,166.9,167.6,157.92,NaN,180,NaN,175.1481690717367,0,0,171.25253936010986,169.11168769704784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.99887372562597,35.44259716516495,-47.52186588921285,-68.96551724137932
1752042420,167.8,168.3,166.4,166.9,157.92,NaN,180,NaN,175.1481690717367,0,0,170.70847194009613,168.66935015763826,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.297125406249585,51.902271782415916,-50.29940119760477,-71.37931034482756
1752042480,167.15,167.4,165.3,166.45,157.92,NaN,180,NaN,175.1481690717367,0,0,170.17616294758412,168.2254801261106,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.11067961965468,60.46889291717675,-47.49163879598672,-70.4887218045113
1752042540,167,167.35,164.8,166.05,157.92,NaN,180,NaN,175.1481690717367,0,0,169.6603925791361,167.79038410088847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.2842499142919,61.56401831339872,-50.1672240802675,-71.99248120300744
1752042600,166.05,166.05,162,164.1,157.92,NaN,180,NaN,174.43509983518757,0,0,168.9653435067441,167.05230728071078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.43570271465728,59.94354408286796,-60.14492753623192,-79.32330827067669
1752042660,164.8,166.4,163.45,165.7,157.92,NaN,180,NaN,174.43509983518757,0,0,168.55717556840108,166.78184582456862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.06429032933596,61.92808098609505,-33.33333333333342,-73.00380228136886
1752042720,165.5,166.4,163,163,157.92,NaN,180,NaN,174.43509983518757,0,0,167.86252862235094,166.02547665965488,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.84457575793718,64.44818960064347,-78.61635220125797,-82.91262135922328
1752042780,163.35,165,163.1,164.35,157.92,NaN,180,NaN,173.87381277985173,0,0,167.42346254455708,165.6903813277239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.18151481918973,71.03012696882097,-67.5862068965518,-77.66990291262135
1752042840,164.3,167.15,163.7,167.05,157.92,NaN,180,NaN,173.87381277985173,0,0,167.37677972648746,165.96230506217913,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.57999166356376,76.5353607468969,-25.735294117647015,-67.1844660194174
1752042900,166.8,167,165,165.6,157.92,NaN,180,NaN,173.87381277985173,0,0,167.1546822606765,165.8898440497433,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.33231748873163,84.36460799049503,-42.85714285714305,-71.6599190283401
1752042960,165.3,168.95,164.95,168.7,157.92,NaN,180,NaN,173.87381277985173,0,0,167.34784697809195,166.45187523979462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.96090572532673,90.29107162587404,-3.5971223021582794,-55.506607929515475
1752043020,168.5,170.25,167.8,168.05,157.92,NaN,180,NaN,173.87381277985173,0,0,167.43561610583046,166.77150019183568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.13478433841222,93.4760025174902,-26.66666666666653,-56.65137614678894
1752043080,168.65,169.8,167.6,169.6,157.92,NaN,180,NaN,173.87381277985173,0,0,167.70616409260165,167.33720015346856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.1738786130855,95.42318955894149,-7.878787878787947,-49.54128440366975
1752043140,169.15,175.7,168.6,175.2,161.7204144624628,NaN,180,161.7204144624628,NaN,0,0,168.64289358102644,168.90976012277486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.1738786130855,95.82751385486108,-3.9370078740157517,-18.627450980392208
1752043200,174.45,177.55,173.15,175.25,164.64337301621654,NaN,180,164.64337301621654,NaN,0,0,169.46878188339815,170.17780809821988,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,98.11591907539032,-15.807560137457111,-16.74999999999997
1752043260,175.6,176.2,173.7,175.1,164.64337301621654,NaN,180,164.64337301621654,NaN,0,0,170.17268414797337,171.1622464785759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.5461091375834,98.9066625835563,-16.95501730103816,-14.948453608247448
1752043320,174.7,177.25,173.8,177,165.1426321431354,NaN,180,165.1426321431354,NaN,0,0,171.0260986294767,172.32979718286072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.5461091375834,99.69740609172227,-3.9711191335740827,-5.1546391752577305
1752043380,176.9,177.45,176,176.65,166.94586892882185,NaN,180,166.94586892882185,NaN,0,0,171.72908630079212,173.19383774628858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.48485805112107,99.19235877542928,-7.142857142857175,-4.749340369393166
1752043440,176,177.9,176,177.55,167.57878203593967,NaN,180,167.57878203593967,NaN,0,0,172.4567005131931,174.06507019703088,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.93874891353767,98.98990536741404,-2.702702702702655,-1.8134715025906432
1752043500,177.2,179,177.2,178.4,169.1259038323457,NaN,180,169.1259038323457,NaN,0,0,173.19961294904397,174.93205615762471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.93874891353768,98.78745195939881,-5.263157894736789,-2.9411764705882066
1752043560,178.1,178.75,175,175.95,169.1259038323457,NaN,180,169.1259038323457,NaN,0,0,173.54341133041348,175.13564492609976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,91.55466218410827,96.47738667039454,-26.754385964912366,-14.950980392156914
1752043620,176.05,177.35,175.25,176.9,169.1259038323457,NaN,180,169.1259038323457,NaN,0,0,173.9629849141118,175.4885159408798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,84.24977709824057,91.58106273196216,-20.192307692307626,-10.294117647058792
1752043680,176.65,179.35,176.65,178.15,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,174.48636179984783,176.02081275270385,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.26436966781618,85.35626965005501,-19.35483870967727,-5.783132530120427
1752043740,178,178.2,176.2,177.9,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,174.91306657486686,176.39665020216307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82.05694391174382,82.19036355926686,-25.663716814159066,-6.9879518072288604
1752043800,177.35,179,176.25,177.6,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,175.2489332530085,176.63732016173046,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.92738628669603,81.08289995541868,-31.531531531531627,-8.433734939759036
1752043860,177.6,178.2,174.45,175.5,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,175.28031659638242,176.40985612938437,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.02162236350481,74.33531752064822,-78.57142857142837,-21.329639889196663
1752043920,175.35,175.85,172.45,174.95,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,175.2390270218346,176.1178849035075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.3410526021356,58.09668708411214,-63.76811594202901,-25.360230547550472
1752043980,175.35,177.15,174.9,176.65,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,175.41539864410527,176.224307922806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.684630947772202,37.682435304470864,-39.130434782608496,-15.561959654178613
1752044040,177.15,177.65,176.45,177.6,169.16963389378003,NaN,180,169.16963389378003,NaN,0,0,175.6884738135921,176.49944633824478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.36451869684632,27.1300674155847,-25.36231884057969,-10.086455331412107
