time,open,high,low,close,Call Stop Loss,Call Take Profit,Put Stop Loss,Put Take Profit,Call EMA,Put EMA,Call Up Trend,Call Down Trend,Put Up Trend,Put Down Trend,K,D,%R,%R
1751266980,177.45,177.8,174.8,175.45,NaN,NaN,NaN,NaN,184.23095334087304,NaN,NaN,187.36716048722016,NaN,NaN,-1.0658141036401503e-14,3.552713678800501e-15,-96.5699208443273,-97.02517162471406
1751267040,175.2,176,171.35,173.5,NaN,NaN,NaN,NaN,182.88958417326393,NaN,NaN,185.03044443849814,NaN,NaN,-1.0658141036401503e-14,3.552713678800501e-15,-90.4017857142857,-91.50197628458496
1751267100,173,173,170.05,170.05,NaN,NaN,NaN,NaN,181.28463615160592,NaN,NaN,182.77989999464833,NaN,NaN,-1.0658141036401503e-14,3.552713678800501e-15,-100,-100
1751267160,169.65,172.05,167.55,168.3,NaN,NaN,NaN,NaN,179.6615566326552,NaN,NaN,181.2794099951835,NaN,NaN,-1.0658141036401503e-14,3.552713678800501e-15,-96.4200477326969,-97.42268041237114
1751267220,167.9,168.95,166.6,168.6,NaN,NaN,NaN,NaN,178.27886205357328,NaN,NaN,178.8114689956651,NaN,NaN,0.803485520692083,0.2678285068973681,-90,-93.34442595673876
1751267280,168.65,169.8,167.65,168.2,NaN,NaN,NaN,NaN,177.01900429687663,NaN,NaN,178.8114689956651,NaN,NaN,1.274152421750774,0.6925459808142964,-90.75144508670525,-94.67554076539103
1751267340,167.9,168.25,164.35,166.9,NaN,NaN,NaN,NaN,175.75412875976704,NaN,NaN,176.99003988648877,NaN,NaN,1.274152421750774,1.1172634547312246,-83.4951456310679,-92.10526315789471
1751267400,167,168.8,167,168.3,NaN,NaN,NaN,NaN,174.82236266479617,NaN,NaN,176.99003988648877,NaN,NaN,6.393401495169106,2.980568779556899,-72.18309859154921,-87.7708978328173
1751267460,168.25,169,165.55,165.55,NaN,NaN,NaN,NaN,173.66331733169665,NaN,NaN,176.99003988648877,NaN,NaN,8.749142616502999,5.472232177807641,-91.07806691449802,-96.28482972136219
1751267520,166.25,167.8,164.5,167.35,NaN,NaN,NaN,NaN,172.87415266523456,NaN,NaN,176.3262390772503,NaN,NaN,24.62292735639538,13.255157156022497,-74.24892703862662,-90.71207430340557
1751267580,166.55,167.35,165.25,166.6,NaN,NaN,NaN,NaN,172.08988358208023,NaN,NaN,176.0886151695253,NaN,NaN,34.20525761657259,22.52577586315699,-73.9884393063584,-93.03405572755418
1751267640,166.6,166.6,163.2,163.55,NaN,NaN,NaN,NaN,171.0223981343202,NaN,NaN,174.72975365257273,NaN,NaN,41.02008855837503,33.282757843781,-96.04519774011274,-98.95366218236167
1751267700,163.7,164.65,161.3,161.7,NaN,NaN,NaN,NaN,169.85709836753017,NaN,NaN,172.8267782873155,NaN,NaN,29.624656382828448,34.95000085259202,-95.2941176470591,-98.86845827439893
1751267760,161.2,163.45,160.7,163.45,NaN,NaN,NaN,NaN,169.0562110715889,NaN,NaN,171.76660045858392,NaN,NaN,43.149135582496704,37.93129350790006,-69.78021978021985,-92.35048678720446
1751267820,163.55,170.05,163.3,169.8,NaN,NaN,NaN,NaN,169.1491846876403,NaN,NaN,171.76660045858392,NaN,NaN,66.841229951635,46.53834063898672,-2.6737967914438436,-74.2937853107344
1751267880,170,172.7,169.4,171,NaN,NaN,NaN,NaN,169.38053660168526,NaN,NaN,171.76660045858392,NaN,NaN,95.69621072062255,68.56219208491808,-14.166666666666572,-70.0581395348837
1751267940,171.1,171.25,169.4,170.65,NaN,NaN,NaN,NaN,169.5392195264746,NaN,NaN,171.76660045858392,NaN,NaN,99.19280755434147,87.243416075533,-17.08333333333319,-71.0755813953488
1751268000,170,170.55,169.2,169.9,NaN,NaN,NaN,NaN,169.58431708566528,NaN,NaN,171.76660045858392,NaN,NaN,96.60039367321662,97.16313731606022,-23.33333333333319,-73.17784256559763
1751268060,169.7,170,168.55,169.9,NaN,NaN,NaN,NaN,169.62377744995712,NaN,NaN,171.76660045858392,NaN,NaN,94.00797979209176,96.60039367321662,-23.33333333333319,-72.1633888048411
1751268120,169.05,171.6,167.95,169.8,NaN,NaN,NaN,NaN,169.64580526871248,NaN,NaN,171.76660045858392,NaN,NaN,91.9559148835627,94.18809611629035,-24.166666666666476,-72.46596066565805
1751268180,169.95,170.5,167.75,167.75,NaN,NaN,NaN,NaN,169.4088296101234,NaN,NaN,171.76660045858392,NaN,NaN,85.89263486953105,90.61884318172851,-41.24999999999991,-78.66868381240542
1751268240,167.85,168.05,163.85,164.2,NaN,NaN,NaN,NaN,168.757725908858,NaN,NaN,171.76660045858392,NaN,NaN,71.63467355308912,83.1610744353943,-70.83333333333333,-89.23076923076923
1751268300,163.9,165.4,158.1,159.75,NaN,NaN,NaN,NaN,167.63176017025074,NaN,NaN,171.76660045858392,NaN,NaN,49.705867653917686,69.07772535884595,-88.69863013698625,-94.57236842105262
1751268360,160.3,164,160,164,NaN,NaN,NaN,NaN,167.1777901489694,NaN,NaN,171.76660045858392,NaN,NaN,48.25541627698252,56.531985827996444,-59.58904109589036,-79.29824561403507
1751268420,164.05,164.2,158.05,158.4,NaN,NaN,NaN,NaN,166.08056638034822,NaN,NaN,171.76660045858392,NaN,NaN,45.60878108887948,47.85668833992657,-97.41697416974174,-98.6460348162476
1751268480,158.8,159.1,156.45,157.8,NaN,NaN,NaN,NaN,165.04549558280468,NaN,NaN,169.08371124230314,NaN,NaN,50.01627843462648,47.960158600162835,-91.08910891089093,-94.21841541755879
1751268540,157.65,157.75,149,149.7,NaN,NaN,NaN,NaN,163.1273086349541,NaN,NaN,166.19284011807284,NaN,NaN,26.789090373384806,40.80471663229694,-96.90265486725669,-97.63113367174284
1751268600,149.9,149.9,144.15,145.15,NaN,NaN,NaN,NaN,160.88014505558482,NaN,NaN,160.28605610626556,NaN,NaN,12.952767425721305,29.919378744577543,-96.35701275045538,-97.02823179791976
1751268660,143.5,149.1,140,148.15,NaN,NaN,NaN,NaN,159.2888769236367,NaN,NaN,159.21495049563902,NaN,NaN,8.295003873427055,16.012287224177737,-73.27868852459015,-77.3611111111111
1751268720,148.2,150.6,147.3,149.75,NaN,NaN,NaN,NaN,158.09651730818211,NaN,NaN,159.21495049563902,NaN,NaN,21.124860938959223,14.124210746035862,-65.24064171122996,-70.45454545454545
1751268780,149.5,150.85,149.15,149.5,NaN,NaN,NaN,NaN,157.02195264465934,NaN,NaN,159.21495049563902,NaN,NaN,34.39219732794171,21.27068738010933,-62.5984251968504,-70.9480122324159
1751268840,150,150.7,148.8,149.9,140.906,161.9,NaN,NaN,156.13170856407692,NaN,NaN,159.21495049563902,NaN,NaN,40.61712437293837,32.0447275466131,-59.090909090909044,-69.7247706422018
1751268900,149.3,151.9,149.3,151.7,140.906,161.9,NaN,NaN,155.5777449935673,NaN,NaN,159.21495049563902,NaN,NaN,48.15872461770385,41.056015439527975,-51.65289256198349,-64.22018348623855
1751268960,151.5,151.55,145.1,147.7,140.906,161.9,NaN,NaN,154.59302686937139,NaN,NaN,159.21495049563902,NaN,NaN,52.147907036924416,46.97458534252221,-59.68586387434559,-76.45259938837923
1751269020,147.05,149.6,146.85,146.85,140.906,161.9,NaN,NaN,153.62514851069997,NaN,NaN,159.21495049563902,NaN,NaN,54.332190934284846,51.546274196304374,-61.40845070422538,-79.05198776758411
1751269080,147.3,147.8,142.75,142.75,140.906,161.9,NaN,NaN,152.26575494686247,NaN,NaN,157.9203738507176,NaN,NaN,43.59643640825043,50.0255114598199,-76.89075630252101,-91.5902140672783
1751269140,143,145.8,143,144.9,140.906,161.9,NaN,NaN,151.34503557850468,NaN,NaN,156.69583646564584,NaN,NaN,45.01548910871696,47.64803881708408,-58.823529411764675,-85.01529051987765
1751269200,145.65,149.35,145.45,149.1,140.906,161.9,NaN,NaN,151.0644061311916,NaN,NaN,156.69583646564584,NaN,NaN,61.64460762626614,50.08551104774451,-30.60109289617497,-72.17125382262998
1751269260,148.95,149.5,147.45,147.65,140.906,161.9,NaN,NaN,150.63760536479265,NaN,NaN,156.69583646564584,NaN,NaN,82.2306881049888,62.9635949466573,-46.44808743169396,-76.60550458715593
1751269320,147.8,147.8,145,146.1,140.906,161.9,NaN,NaN,150.07040469419357,NaN,NaN,156.69583646564584,NaN,NaN,90.49965276366011,78.12498283163835,-63.38797814207659,-81.34556574923549
1751269380,146.05,146.6,144.6,145.2,NaN,NaN,NaN,NaN,149.46160410741936,NaN,NaN,156.49466330511024,NaN,NaN,82.2090067380331,84.97978253556067,-73.22404371584713,-84.09785932721715
1751269440,145.4,147.7,142.7,142.7,NaN,NaN,NaN,NaN,148.61640359399195,NaN,NaN,156.49466330511024,NaN,NaN,66.71403861139066,79.80756603769463,-100,-91.74311926605507
1751269500,142.5,143.7,133.65,135.2,NaN,NaN,NaN,NaN,146.93935314474294,NaN,NaN,151.8646772771393,NaN,NaN,39.76950244404977,62.89751593115785,-90.2821316614421,-96.03072983354677
1751269560,135.8,137.5,133.3,135.3,NaN,NaN,NaN,NaN,145.48443400165007,NaN,NaN,148.53070954942535,NaN,NaN,15.249248362842343,40.57759647276092,-87.65432098765432,-94.7780678851175
1751269620,135.2,138.9,135.2,137.7,NaN,NaN,NaN,NaN,144.51137975144383,NaN,NaN,148.53070954942535,NaN,NaN,13.589670089238268,22.869473632043455,-72.83950617283963,-88.51174934725854
1751269680,138,140.95,138,140.9,NaN,NaN,NaN,NaN,144.05995728251335,NaN,NaN,148.53070954942535,NaN,NaN,41.94034703053637,23.59308849420566,-53.086419753086425,-80.15665796344649
1751269740,140.7,142.5,140,140.4,NaN,NaN,NaN,NaN,143.6024626221992,NaN,NaN,148.53070954942535,NaN,NaN,68.39572413314517,41.30858041763994,-56.17283950617284,-81.46214099216711
1751269800,139.9,141.2,139,139.85,NaN,NaN,NaN,NaN,143.1334047944243,NaN,NaN,148.53070954942535,NaN,NaN,80.73168359506616,63.689251586249235,-54.82758620689667,-82.39247311827961
1751269860,139.6,141.6,138.6,141.6,NaN,NaN,NaN,NaN,142.94172919512127,NaN,NaN,148.53070954942535,NaN,NaN,85.71433998710138,78.28058257177089,-42.361111111111136,-76.11510791366912
1751269920,141.95,144,141.8,143.9,NaN,NaN,NaN,NaN,143.06151304573112,NaN,NaN,148.53070954942535,NaN,NaN,92.06986299132704,86.17196219116487,-26.38888888888881,-66.97819314641745
1751269980,144.25,144.25,139.1,139.3,NaN,NaN,NaN,NaN,142.59132391501473,NaN,NaN,148.53070954942535,NaN,NaN,89.00417299034227,88.9294586562569,-45.20547945205474,-80.58252427184465
1751270040,139,142.8,139,142.4,NaN,NaN,NaN,NaN,142.5674084256379,NaN,NaN,148.53070954942535,NaN,NaN,88.20494921131474,89.7596617309947,-16.894977168949737,-70.55016181229773
1751270100,142.8,146.75,142.45,146,NaN,NaN,NaN,NaN,142.99648237243315,NaN,NaN,148.53070954942535,NaN,NaN,88.20494921131474,88.47135713765725,-6.493506493506487,-50.77519379844963
1751270160,145.65,146.9,144.75,146.8,NaN,NaN,NaN,NaN,143.471922075879,NaN,NaN,148.53070954942535,NaN,NaN,99.20077622097249,91.87022488120066,-1.123595505617913,-44.785276073619606
1751270220,146.6,147.75,146.15,147,NaN,NaN,NaN,NaN,143.91293181639412,NaN,NaN,148.53070954942535,NaN,NaN,100,95.80190847742908,-8.196721311475406,-26.344086021505415
1751270280,147.5,147.5,143,143.05,NaN,NaN,NaN,NaN,143.80506533934485,NaN,NaN,148.53070954942535,NaN,NaN,91.954112065218,97.05162942873017,-51.36612021857908,-47.580645161290306
1751270340,143.2,143.5,139.35,139.35,NaN,NaN,NaN,NaN,143.24818217192674,NaN,NaN,148.53070954942535,NaN,NaN,77.39471656839656,89.7829428778715,-91.8032786885246,-67.47311827956997
1751270400,141.2,142.25,140.5,141.6,NaN,NaN,NaN,NaN,143.0421594004359,NaN,NaN,148.53070954942535,NaN,NaN,65.73219354317784,78.36034072559747,-70.28571428571435,-55.37634408602158
1751270460,141.35,144.25,141,142.05,NaN,NaN,NaN,NaN,142.91813947538142,NaN,NaN,148.53070954942535,NaN,NaN,59.94758191346998,67.69149734168147,-65.14285714285701,-52.95698924731181
1751270520,143,143,140.45,141.5,NaN,NaN,NaN,NaN,142.74087204095875,NaN,NaN,148.53070954942535,NaN,NaN,58.86167811759437,61.51381785808075,-71.42857142857143,-55.9139784946237
1751270580,141.45,142.05,140.75,141.8,NaN,NaN,NaN,NaN,142.6232630358389,NaN,NaN,148.53070954942535,NaN,NaN,56.20052918306135,58.33659640470859,-70.83333333333314,-53.42465753424658
1751270640,141.6,142.3,141,141,NaN,NaN,NaN,NaN,142.42035515635905,NaN,NaN,148.53070954942535,NaN,NaN,50.11447451879983,55.05889393981854,-80.3571428571428,-52.76073619631904
1751270700,141.15,143.1,140.75,142.95,NaN,NaN,NaN,NaN,142.48656076181416,NaN,NaN,148.53070954942535,NaN,NaN,56.350826627003926,54.22194344295506,-57.14285714285724,-40.432098765432194
1751270760,143.05,143.4,142,143.1,NaN,NaN,NaN,NaN,142.56324066658738,NaN,NaN,148.53070954942535,NaN,NaN,62.0695506080604,56.17828391795475,-53.98773006134972,-39.506172839506235
1751270820,143.1,143.15,138.15,138.15,NaN,NaN,NaN,NaN,142.01158558326395,NaN,NaN,148.53070954942535,NaN,NaN,48.65277150347845,55.69104957951428,-100,-70.06172839506175
1751270880,138.4,139.15,136.2,139.15,NaN,NaN,NaN,NaN,141.65388738535597,NaN,NaN,146.71112949107066,NaN,NaN,31.07626435100704,47.26619548751532,-63.354037267080585,-63.88888888888891
1751270940,139,139.45,138.1,138.75,NaN,NaN,NaN,NaN,141.29090146218647,NaN,NaN,146.71112949107066,NaN,NaN,10.84874616095427,30.192594005146614,-68.32298136645953,-62.413793103448356
1751271000,138.9,140.7,138.75,140.7,NaN,NaN,NaN,NaN,141.21703877941314,NaN,NaN,146.71112949107066,NaN,NaN,28.101121841096823,23.342044117686072,-37.50000000000015,-48.78892733564025
1751271060,140.4,141.75,139.6,139.65,NaN,NaN,NaN,NaN,141.0211589319865,NaN,NaN,146.71112949107066,NaN,NaN,38.32799570164106,25.75928790123072,-52.08333333333321,-56.05536332179931
1751271120,139.6,140.65,137.6,137.6,NaN,NaN,NaN,NaN,140.5935140654882,NaN,NaN,146.71112949107066,NaN,NaN,36.2428902327862,34.22400259184136,-80.55555555555553,-70.24221453287207
1751271180,137.7,139.95,136.85,139.55,NaN,NaN,NaN,NaN,140.46307480730218,NaN,NaN,146.7038796031823,NaN,NaN,39.92263765183608,38.16450786208778,-53.472222222222015,-56.74740484429062
1751271240,139.6,139.8,138.7,138.75,NaN,NaN,NaN,NaN,140.2489404563894,NaN,NaN,146.7038796031823,NaN,NaN,38.40736565944221,38.19096451468817,-64.58333333333326,-71.7131474103585
1751271300,137.85,139.05,137.4,138.2,NaN,NaN,NaN,NaN,139.99282289934072,NaN,NaN,145.7431424785777,NaN,NaN,46.94215428456718,41.757385865281826,-71.22302158273388,-82.6839826839827
1751271360,137.8,138.05,134.3,134.3,NaN,NaN,NaN,NaN,139.28122003692314,NaN,NaN,144.11132823071992,NaN,NaN,26.01003118537476,37.11985037646139,-100,-100
1751271420,134.6,137.3,134.15,137.1,NaN,NaN,NaN,NaN,139.00856753230775,NaN,NaN,143.81269540764794,NaN,NaN,29.89539065440728,34.282525374783084,-61.18421052631591,-78.30882352941182
1751271480,137.2,137.2,131.6,133.65,NaN,NaN,NaN,NaN,138.3387465907693,NaN,NaN,143.3589258668831,NaN,NaN,23.323728410133032,26.409716749971697,-79.80295566502453,-87.30650154798755
1751271540,133.35,134.3,128.05,129.15,NaN,NaN,NaN,NaN,137.19015326692312,NaN,NaN,141.11303328019483,NaN,NaN,23.32372841013304,25.514282491557793,-91.97080291970808,-94.41624365482237
1751271600,129.75,130.35,128.65,129.85,NaN,NaN,NaN,NaN,136.27263410855772,NaN,NaN,138.95422995217533,NaN,NaN,8.403821435794951,18.350426085353682,-85.71428571428584,-90.86294416243662
1751271660,129.65,130.35,125.85,127.9,NaN,NaN,NaN,NaN,135.226054844988,NaN,NaN,137.9588069569578,NaN,NaN,4.024933359213782,11.917494401713933,-85.46099290780133,-90.63926940639264
1751271720,127.35,127.6,125.55,125.8,NaN,NaN,NaN,NaN,134.0477979893645,NaN,NaN,136.152926261262,NaN,NaN,4.024933359213782,5.484562718074181,-98.24561403508771,-98.87387387387388
1751271780,125,125.3,121.2,124.4,NaN,NaN,NaN,NaN,132.84182324069394,NaN,NaN,133.25013363513582,NaN,NaN,1.0658141036401503e-14,2.683288906142535,-82.07282913165265,-87.9472693032015
1751271840,124.85,129.45,124.4,128.85,NaN,NaN,NaN,NaN,132.3428453356072,NaN,NaN,133.25013363513582,NaN,NaN,20.491677663781854,8.172203674331891,-54.59940652818999,-71.18644067796613
1751271900,128.5,129.3,127.15,127.65,119.991,139.65,NaN,NaN,131.7562396686563,NaN,NaN,133.25013363513582,NaN,NaN,37.99112307840688,19.494266914062923,-59.93788819875777,-75.47528517110266
1751271960,127.6,127.65,125.7,125.7,119.991,139.65,NaN,NaN,130.99920971007427,NaN,NaN,133.25013363513582,NaN,NaN,50.795057199470875,36.42595264721988,-71.87499999999997,-80.4772234273319
1751272020,125.65,129,124.75,129,119.991,139.65,NaN,NaN,130.749308496315,NaN,NaN,133.25013363513582,NaN,NaN,59.40022752263818,49.39546926683865,-40.45801526717563,-66.16052060737528
1751272080,129.2,134.5,129.2,134.3,119.991,139.65,NaN,NaN,131.1931449342756,NaN,121.20947458978866,NaN,NaN,NaN,75.23411544134647,61.80980005448519,-1.5037593984961555,-43.16702819956612
1751272140,133.9,135.4,133.35,134.85,119.991,139.65,NaN,NaN,131.65025181749115,NaN,124.18352713080978,NaN,NaN,NaN,95.76351465361581,76.7992858725335,-3.8732394366197975,-38.51351351351356
1751272200,134.85,135.25,132.1,132.5,119.991,139.65,NaN,NaN,131.75647034030476,NaN,124.18352713080978,NaN,NaN,NaN,94.72335277600968,88.57366095699065,-20.422535211267643,-49.099099099099114
1751272260,132.75,132.75,128.15,128.55,119.991,139.65,NaN,NaN,131.35566154776666,NaN,124.18352713080978,NaN,NaN,NaN,81.62893932124645,90.70526891695732,-48.23943661971826,-66.89189189189186
1751272320,128.6,128.85,124.05,126.05,119.991,139.65,NaN,NaN,130.69245385429582,NaN,124.18352713080978,NaN,NaN,NaN,64.17631202189929,80.17620137305181,-82.37885462555067,-78.15315315315318
1751272380,126.15,128.2,126.15,127.5,119.991,139.65,NaN,NaN,130.29339712250885,NaN,124.18352713080978,NaN,NaN,NaN,55.80540848308067,67.20355327540881,-69.60352422907489,-71.62162162162163
1751272440,126.45,127.95,125.7,126.55,119.991,139.65,NaN,NaN,129.82547248219524,NaN,124.18352713080978,NaN,NaN,NaN,53.48826542886019,57.82332864461339,-77.97356828193834,-75.62642369020504
1751272500,126.6,127.5,125.85,126.3,119.991,139.65,NaN,NaN,129.38478842192083,NaN,124.18352713080978,NaN,NaN,NaN,55.048600962105915,54.780758291348924,-80.17621145374451,-75.18248175182484
1751272560,126.2,127.1,124.65,125.3,NaN,NaN,NaN,NaN,128.87418986918073,NaN,124.18352713080978,NaN,NaN,NaN,50.82286599469409,53.11991079522007,-88.98678414096918,-80.04866180048664
1751272620,126.45,126.9,124.6,125.1,NaN,NaN,NaN,NaN,128.40241613553314,NaN,124.18352713080978,NaN,NaN,NaN,40.96996931874583,48.94714542518195,-90.74889867841412,-81.02189781021902
1751272680,125.5,128.85,125.05,128.85,NaN,NaN,NaN,NaN,128.4583641185915,NaN,124.18352713080978,NaN,NaN,NaN,47.4936242431447,46.428819852194884,-57.14285714285718,-62.77372262773726
1751272740,128.9,134.25,128.9,133.75,NaN,NaN,NaN,NaN,129.11981860376756,NaN,124.18352713080978,NaN,NaN,NaN,65.36690997336548,51.27683451175201,-4.901960784313724,-35.47557840616969
1751272800,133.5,135.7,133.2,135.65,NaN,NaN,NaN,NaN,129.9360912782966,NaN,124.69163341526985,NaN,NaN,NaN,90.63136315829745,67.8306324582692,-0.42918454935607714,-22.93333333333326
1751272860,135.4,135.75,131.25,131.25,NaN,NaN,NaN,NaN,130.10032986850953,NaN,124.69163341526985,NaN,NaN,NaN,86.83441623300207,80.94422978822166,-40.35874439461881,-45.967741935483915
1751272920,130.9,131.65,129.65,131.3,NaN,NaN,NaN,NaN,130.25028863494583,NaN,124.69163341526985,NaN,NaN,NaN,73.8089506026801,83.75824333132654,-39.91031390134517,-43.41736694677869
1751272980,130.55,132.8,130.55,132.35,NaN,NaN,NaN,NaN,130.5127525555776,NaN,124.69163341526985,NaN,NaN,NaN,63.835221655633575,74.82619616377191,-30.49327354260093,-33.827893175074266
1751273040,131.7,133.2,131.05,131.6,NaN,NaN,NaN,NaN,130.64865848613042,NaN,124.69163341526985,NaN,NaN,NaN,64.66358939667674,67.43592055166347,-37.21973094170407,-35.40372670807462
1751273100,131.45,133,130,132.45,NaN,NaN,NaN,NaN,130.87382617536412,NaN,124.69163341526985,NaN,NaN,NaN,68.03211508936761,65.51030871389266,-29.5964125560539,-29.687500000000025
1751273160,132.15,132.15,129.1,129.1,NaN,NaN,NaN,NaN,130.6520979034436,NaN,124.69163341526985,NaN,NaN,NaN,57.843697734087414,63.51313407337725,-62.14953271028041,-45.70446735395194
1751273220,129.7,129.7,127.55,128.15,NaN,NaN,NaN,NaN,130.33933566551315,NaN,124.69163341526985,NaN,NaN,NaN,47.28503124984295,57.72028135776599,-92.6829268292682,-52.23367697594499
1751273280,127.55,130.85,127.55,129.5,NaN,NaN,NaN,NaN,130.234418707324,NaN,124.69163341526985,NaN,NaN,NaN,38.87965776390456,48.00279558261164,-76.21951219512192,-42.95532646048111
1751273340,130.2,130.9,128,130.8,NaN,NaN,NaN,NaN,130.3051163689085,NaN,124.69163341526985,NaN,NaN,NaN,45.50402579124617,43.88957160166456,-60.36585365853642,-34.02061855670096
1751273400,130.8,131.1,128.75,128.9,NaN,NaN,NaN,NaN,130.12947682279494,NaN,124.69163341526985,NaN,NaN,NaN,48.66494669178118,44.34954341564397,-76.1061946902653,-47.07903780068725
1751273460,128.85,131.1,128.85,130.95,NaN,NaN,NaN,NaN,130.23204221994558,NaN,124.69163341526985,NaN,NaN,NaN,48.49289608831132,47.55395619044622,-39.82300884955758,-41.025641025641114
1751273520,131,134.4,130.5,134.4,NaN,NaN,NaN,NaN,130.75303694245238,NaN,124.69163341526985,NaN,NaN,NaN,59.18228556931084,52.11337611646778,0,-11.538461538461487
1751273580,134.75,136.95,133.8,135,NaN,NaN,NaN,NaN,131.28390732464584,NaN,126.41476833092085,NaN,NaN,NaN,78.53832114913162,62.07116760225125,-20.744680851063727,-15.116279069767364
1751273640,134.8,135.75,134.4,134.7,NaN,NaN,NaN,NaN,131.7109189090651,NaN,126.60579149782876,NaN,NaN,NaN,95.0242863375925,77.58163101867831,-23.93617021276598,-17.441860465116292
1751273700,134.95,135.65,133.7,134.9,NaN,NaN,NaN,NaN,132.10955404543196,NaN,126.60579149782876,NaN,NaN,NaN,97.06377016978598,90.20879255217001,-21.80851063829771,-15.891472868216933
1751273760,134.7,135.3,129.6,130.7,NaN,NaN,NaN,NaN,131.93335978975296,NaN,126.60579149782876,NaN,NaN,NaN,73.1772175992807,88.42175803555305,-66.48936170212772,-48.44961240310081
1751273820,130.3,130.95,129.4,130.65,NaN,NaN,NaN,NaN,131.77293981603384,NaN,126.60579149782876,NaN,NaN,NaN,50.408635876581656,73.54987454854944,-70.39106145251387,-48.83720930232548
